pmid,doi,resourceName,resourceType,observationType,details,foundIn,confidence
PMID:18769552,10.1155/2008/849156,ABI Prism 7700 sequence detection system,Computational Tool,Molecular,"Real-time RT-PCR analysis showed that the mean EGFR RNA level was higher in MPNSTs than in benign dermal
neurofibromas (1.68 ± 2.5 versus 1 ± 0.4, NS). Four (25%) of MPNST samples showed marked increases of
EGFR transcripts (more than 3 times higher than the mean for benign dermal neurofibromas).
",results,0.9
PMID:18800150,10.1038/jid.2008.274,Ion AmpliSeq Designer v6.13,Computational Tool,Usage Instructions,"Used to create a custom-designed NGS panel targeting the entire coding sequence (CDS) and 10 bases 
of the adjacent intronic regions of NF1 gene (NM_001042492.3). The algorithm was provided by 
Thermo Fisher Scientific for targeted sequencing applications.
",methods,0.9
PMID:18800150,10.1038/jid.2008.274,Ion Gene Studio S5,Genetic Reagent,Usage Instructions,"NGS platform used to perform genomic DNA sequencing from both blood and cartilaginous biopsies. 
Successfully generated sequence data for variant analysis in both germline and somatic tissue samples.
",methods,0.9
PMID:18800150,10.1038/jid.2008.274,SALSA P081/P082 kits,Genetic Reagent,Usage Instructions,"MLPA kits used to detect somatic exonic deletions of NF1. The assays excluded somatic loss of the 
NF1 wild-type allele by copy number variations, helping to confirm that the mechanism was somatic 
second hit rather than deletion.
",methods,0.9
PMID:18800150,10.1038/jid.2008.274,FastQC,Computational Tool,Usage Instructions,"Quality control software used to assess the quality of sequence reads by generating QC statistics. 
Essential step in the exome sequencing pipeline to ensure data quality before downstream analysis.
",methods,0.95
PMID:18800150,10.1038/jid.2008.274,BWA,Computational Tool,Usage Instructions,"Alignment software used with default parameters for read alignment to the reference human genome 
(hg38, UCSC assembly). Standard tool in genomics pipelines for mapping sequencing reads to reference.
",methods,0.95
PMID:18800150,10.1038/jid.2008.274,GATK,Computational Tool,Usage Instructions,"Genomics toolkit used for quality score recalibration, indel realignment, and variant calling. 
Specifically used the HaplotypeCaller algorithm for comprehensive variant detection in both 
germline and somatic samples.
",methods,0.95
PMID:18800150,10.1038/jid.2008.274,ANNOVAR,Computational Tool,Usage Instructions,"Variant annotation software used to annotate variants and filter for population genetics, 
conservation (GERP), and impact on protein function. Critical for interpreting the pathogenicity 
of identified variants in the NF1 gene.
",methods,0.95
PMID:18800150,10.1038/jid.2008.274,Col2a1-Cre mice,Animal Model,Developmental,"Transgenic mouse model with Cre recombinase under the Col2a1 (collagen, type II, alpha 1) promoter. 
When crossed with Nf1 flox/flox mice, the resulting flox/flox Nf1/Col2−/− mice showed progressive 
scoliosis, tibial pseudoarthrosis, and skeletal abnormalities involving the skull and anterior chest wall.
",discussion,0.85
PMID:18800150,10.1038/jid.2008.274,Nf1 flox/flox mice,Animal Model,Developmental,"Conditional knockout mouse model with floxed Nf1 alleles. When crossed with Col2a1-Cre mice, 
demonstrates that loss of Nf1 in axial and appendicular osteo-chondro progenitors recapitulates 
the skeletal abnormalities of NF1 patients, including progressive scoliosis and chest wall deformities.
",discussion,0.85
PMID:18931645,10.1097/MAO.0b013e31818b6cea,NOD/SCID mice,Animal Model,Tumor Growth,"Xenograft engraftment success rate was 38% (8 of 21 mice). Successful engraftment 
was achieved from 4 of 6 patient-derived tumors (67% success rate). Engrafted mice 
could be differentiated from non-engrafted mice at 21 weeks based on bioluminescent 
signal intensity.
",results,1.0
PMID:18931645,10.1097/MAO.0b013e31818b6cea,NOD/SCID mice,Animal Model,Molecular,"Bioluminescent signal intensity distinguished engrafted from non-engrafted mice. 
Engrafted group emitted >100,000 photons/s (range: 142,478-3,106,300 photons/s; 
average: 618,740 photons/s), while non-engrafted group emitted <100,000 photons/s 
(range: 0-76,010 photons/s; average: 10,737 photons/s) with statistical significance (p < 0.001).
",results,1.0
PMID:18931645,10.1097/MAO.0b013e31818b6cea,Patient-derived xenograft model,Patient-Derived Model,Tumor Growth,"Intracranial xenograft model successfully established with 38% engraftment rate. 
Model allows longitudinal monitoring of tumor growth using bioluminescent imaging 
over 30 weeks. Fluorescent in situ hybridization confirmed presence of viable 
human schwannoma cells in greater numbers in mice with stable or growing tumors 
compared to those with regressing tumors.
",results,1.0
PMID:18931645,10.1097/MAO.0b013e31818b6cea,Patient-derived xenograft model,Patient-Derived Model,Usage Instructions,"Model established by culturing patient-excised vestibular schwannomas, transducing 
with firefly luciferase lentivirus, and stereotactically injecting 1 million cells 
into the right caudate nucleus. Successful engraftment can be monitored longitudinally 
using bioluminescent imaging. Model intended for in vivo testing of schwannoma therapies.
",discussion,1.0
PMID:18931645,10.1097/MAO.0b013e31818b6cea,Bioluminescent imaging,Computational Tool,Usage Instructions,"BLI provides a noninvasive method for longitudinal tumor monitoring with lower cost 
and labor demands compared to traditional imaging (MRI, CT). Signal threshold of 
100,000 photons/s effectively distinguishes engrafted from non-engrafted mice at 
21 weeks post-injection. Method suitable for studies involving large numbers of mice.
",both,0.9
PMID:19016857,10.1111/j.1742-4658.2008.06734.x,HEK-293,Cell Line,Usage Instructions,"Cell culture conditions specified: grown in DMEM medium supplemented with 1% streptomycin 
and 10% fetal bovine serum, incubated in 5% CO2 at 37°C. Transfection performed at 60% 
confluency in 6 cm-well cultures. Cells harvested 48 hours after transfection for RNA extraction.
",methods,0.9
PMID:19016857,10.1111/j.1742-4658.2008.06734.x,FuGENE HD,Genetic Reagent,Usage Instructions,"Transfection protocol: Mix 100 μl DMEM serum-free medium with 1 μg vector DNA and 3 μl 
FuGENE reagent, incubate 15 minutes at room temperature before adding to cell cultures 
in presence of 10% fetal bovine serum.
",methods,0.85
PMID:19016857,10.1111/j.1742-4658.2008.06734.x,IMAGEJ,Computational Tool,Usage Instructions,"Used for band intensity quantification of PCR products analyzed by electrophoresis on 
1.5% agarose gels. Band intensities normalized to product length, then calculated as 
percentage of total expression of all isoforms.
",methods,0.9
PMID:19016857,10.1111/j.1742-4658.2008.06734.x,GraphPad Prism,Computational Tool,Usage Instructions,"Used for statistical analysis, specifically student's t-test. Results showed significant 
differences in splicing patterns between wild-type and mutant constructs (p<0.01 and p≤0.001).
",methods,0.9
PMID:19016857,10.1111/j.1742-4658.2008.06734.x,SpliceAid,Computational Tool,Usage Instructions,"Used for in silico analysis to predict splicing regulatory sequences in SRD5A2 and HSD17B3 
genes. Applied alongside Human Splicing Finder for comprehensive splicing prediction analysis.
",methods,0.95
PMID:19016857,10.1111/j.1742-4658.2008.06734.x,Human Splicing Finder,Computational Tool,Usage Instructions,"Version 2.4.1 used for in silico analysis to predict splicing regulatory sequences in 
SRD5A2 and HSD17B3 genes. Applied alongside SpliceAid for comprehensive splicing prediction 
analysis to support experimental findings.
",methods,0.95
PMID:19434310,,S-100,Antibody,Cellular,"Primary (plexiform and diffuse) neurofibromas showed significantly higher areas of spindle cell labeling with S-100 protein compared to recurrent tumors (100% vs 86%) (P = 0.02). All cases of primary neurofibromas demonstrated extensive Schwann cells immunopositivity in the spindle cells, but recurrent tumors showed decreased S-100 labeling, likely due to fewer spindle cells showing S-100 labeling rather than a decrease in the number of spindle cells.
",results,0.95
PMID:19434310,,CD117,Antibody,Cellular,"Larger areas of CD117 cellular labeling were noted in recurrent (plexiform and diffuse) neurofibromas compared to primary tumors (P = 0.01). The labeling appeared to qualitatively increase with each recurrence. Diffuse neurofibromas in primary and recurrent cases had significantly larger areas of CD117 labeling than plexiform neurofibromas (P<0.001). CD117 is a mast cell marker that plays a role in neurofibromas.
",results,0.95
PMID:19434310,,CD44,Antibody,Cellular,"CD44 immuno-reactivity was variable in neurofibromas from being absent to reaching up to 75% of the cell population. Recurrent (plexiform and diffuse) neurofibromas had significantly higher CD44 areas of labeling than primary tumors (P = 0.02). CD44 is a transmembrane glycoprotein receptor for hyaluronic acid that participates in cell-extracellular matrix interactions and migration.
",results,0.95
PMID:19434310,,Smooth muscle actin,Antibody,Cellular,"Smooth muscle actin (SMA), a myofibroblast marker, showed absent immunoreactivity in 42% of neurofibromas and low immunopositivity in the rest of the tumors. There was no significant difference between primary and recurrent neurofibromas (P = 0.86). However, plexiform neurofibromas (primary and recurrent, combined) were found to have significantly greater areas of labeling than diffuse tumors (P = 0.02).
",results,0.95
PMID:19434310,,Neurofilament,Antibody,Cellular,"Neurofilament protein, an axon marker, showed variable expression between the tumors with significantly larger areas of axonal labeling in recurrent (plexiform and diffuse) neurofibromas compared to primary tumors (P<0.001). Primary plexiform tumors showed labeling confined to axons in the plexiform component, whereas in primary and recurrent diffuse neurofibromas the labeled axons were scattered in the cellular matrix.
",results,0.95
PMID:19434310,,Ki-67,Antibody,Cellular,"Ki-67 proliferation index (PI) showed either no mitotic activity in 40% or 1% or less mitotic activity in 60% of neurofibromas. PI was not significantly different between primary and recurrent neurofibromas (P = 0.3) or between histologic types (P = 0.35). Both schwannomas and neurofibromas showed a low proliferation index (<5%).
",results,0.95
PMID:19434310,,Alcian blue,Genetic Reagent,Cellular,"Examination of Alcian blue staining in 14 representative cases showed a significantly higher intensity of Alcian blue staining in the extracellular matrix of primary (plexiform and diffuse) neurofibromas when compared to the recurrent group (P = 0.03). The study showed significantly less intense Alcian blue staining in the recurrent neurofibromas compared to the primary, which was not surprising since most recurrent neurofibromas were diffuse in nature with paucity of loose mucoid extracellular matrix.
",results,0.95
PMID:19434310,,SPSS 25,Computational Tool,Usage Instructions,"Univariate analysis was carried out using Statistical Package for Social Studies (SPSS 25) (IBM, Chicago, USA). For qualitative variables, frequencies and percentage proportions were estimated. To compare outcomes in two subgroups, Odds Ratio, 95% confidence interval and two-sided P value were calculated. For more than two subgroups, chi-square value, degree of freedom and two-sided P value were estimated. A P value of ≤ 0.05 was considered as statistically significant.
",methods,0.95
PMID:20049725,10.1002/emmm.200900027,ST88-14,Cell Line,Cellular,"ST88-14 MPNST cell line showed strong SOX9 protein expression by Western blot analysis.
The cell line was used to demonstrate that reducing SOX9 expression with shRNA significantly
reduced cell survival (18-fold reduction) and increased cell death by TUNEL staining.
SOX9 knockdown caused dying MPNST cells within 3 days post-selection with puromycin.
",results,1.0
PMID:20049725,10.1002/emmm.200900027,STS26T,Cell Line,Cellular,"STS26T MPNST cell line demonstrated strong SOX9 protein expression by Western blot.
Similar to other MPNST cell lines, STS26T showed dependence on SOX9 for survival,
with SOX9 knockdown resulting in cell death. The cell line was used for validation
of SOX9 expression patterns and functional studies.
",results,1.0
PMID:20049725,10.1002/emmm.200900027,S462,Cell Line,Cellular,"S462 MPNST cell line showed strong SOX9 protein expression by Western blot analysis.
The cell line was part of the panel used to demonstrate SOX9 dependency in MPNST cells,
where SOX9 reduction led to decreased cell survival and increased apoptosis.
",results,1.0
