antibodyId,targetAntigen,hostOrganism,clonality,cloneId,uniprotId,reactiveSpecies,conjugate,_pmid,_doi,_publicationTitle,_foundIn,_confidence,_contextSnippet,_whyMissed,_reasoning,_source,_completenessScore,_criticalFieldsScore,_missingCriticalFields,_hasMinimumFields
6381ac60-270d-4980-949a-c7ef9a9ccdf6,CD4 antibody,,,,,,,PMID:38502231,,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,methods,1.0,"CD4 (ab183685, Abcam)",IHC antibody with catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
b2507d74-7bc4-4276-b9f1-5f6be9b19d6d,CD8α antibody,,,,,,,PMID:38502231,,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,methods,1.0,CD8α (PA5-81344),IHC antibody with catalog number not detected,,AI validation - Sonnet 4.5,0,0,,
a0bdfd53-5516-4ca2-ae67-58c523516940,Iba1 antibody,,,,,,,PMID:38502231,,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,methods,1.0,"Iba1 (019-19741, Thermo Fisher Scientific)",Microglial marker antibody not detected,,AI validation - Sonnet 4.5,0,0,,
d72290c5-8711-44dc-a346-45b62ed8ed5e,cleaved caspase 3 antibody,,,,,,,PMID:38502231,,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,methods,1.0,"cleaved caspase 3 (9661S, Cell Signaling Technology)",Apoptosis marker antibody not detected,,AI validation - Sonnet 4.5,0,0,,
418bc32e-1f65-4b61-9d19-2f8496fa3913,cleaved PARP antibody,,,,,,,PMID:38502231,,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,methods,1.0,"cleaved PARP (9488S, Cell Signaling Technology)",Apoptosis marker antibody not detected,,AI validation - Sonnet 4.5,0,0,,
ce92dbef-7f7b-4909-be93-1333f4521831,anti-PD-L1 therapeutic antibody,,,,,,,PMID:38502231,,STING activation reprograms the microenvironment to sensitize NF1-related malignant peripheral nerve sheath tumors for immunotherapy.,methods,1.0,"100 μg mouse monoclonal anti–PD-L1 antibody (BE0146, Bio X Cell)",Therapeutic monoclonal antibody not detected,,AI validation - Sonnet 4.5,0,0,,
4a87b93c-19cf-4612-9b76-188807744709,anti-merlin antibody,,,,,,,PMID:38945076,,Signaling pathways regulated by nitrated proteins as novel therapeutic targets for neurofibromatosis type 2,methods,1.0,"The absence of merlin in schwannoma cells was confirmed regularly by Western blot (1:2000, Cat. No. 12888, Cell Signaling Technology, Danvers, MA, USA)",Antibody with dilution and catalog number not captured,,AI validation - Sonnet 4.5,0,0,,
b95361f2-7431-49c0-b1ef-7e41b2c7f79d,Ki-67 antibody,,,,,,,PMID:38945076,,Signaling pathways regulated by nitrated proteins as novel therapeutic targets for neurofibromatosis type 2,methods,1.0,"Cells were stained with antibodies specific for Ki-67 (1:800 dilution, Cat. no. 9449, Cell Signaling)",Antibody with dilution and catalog number not captured,,AI validation - Sonnet 4.5,0,0,,
247388ef-03e4-4d0e-b1fe-db8ab24fe45d,SOX10 antibody,,,,,,,PMID:38907342,,"snRNA-seq of human cutaneous neurofibromas before and after selumetinib treatment implicates role of altered Schwann cell states, inter-cellular signaling, and extracellular matrix in treatment response",methods,1.0,...SOX10 at 1:500 dilution (abcam Cat # ab155279) for Schwann cells...,Specific antibody with catalog number and vendor,,AI validation - Sonnet 4.5,0,0,,
5eef8108-1a93-43c1-98de-fbafbc144155,CD34 antibody,,,,,,,PMID:38744290,,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,methods,1.0,CD34 Santa Cruz Biotechnology CAT#SC-74499; RRID: AB_1120394,Clear antibody with catalog number and RRID - should have been detected,,AI validation - Sonnet 4.5,0,0,,
75ca966a-a9d1-435d-812a-3b22b6134434,CD117/c-kit antibody,,,,,,,PMID:38744290,,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,methods,1.0,CD117/c-kit Biocare Medical CAT#CME296AK; RRID: AB_10581782,Antibody with catalog number and RRID,,AI validation - Sonnet 4.5,0,0,,
473895aa-0940-47cc-bbb7-b1b6ce93040f,NGFR antibody,,,,,,,PMID:38744290,,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,methods,1.0,NGFR Biocare Medical CAT#ACI369A,Antibody with catalog number,,AI validation - Sonnet 4.5,0,0,,
04a3566e-144e-4d9e-a810-fc4a3e73444e,SOX2 antibody,,,,,,,PMID:38744290,,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,methods,1.0,SOX2 Biocare Medical CAT#ACI3109A,Antibody with catalog number,,AI validation - Sonnet 4.5,0,0,,
8297dae0-c72c-4c6c-a622-1c4deeec9c0a,SOX10 antibody,,,,,,,PMID:38744290,,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,methods,1.0,SOX10 Biocare Medical CAT#ACI3099A,Antibody with catalog number,,AI validation - Sonnet 4.5,0,0,,
80650677-a0c7-44e2-9082-7970ae991217,S100 antibody,,,,,,,PMID:38744290,,A platform for rapid patient-derived cutaneous neurofibroma organoid establishment and screening.,methods,1.0,S100 Biocare Medical CAT#ACI3237A,Antibody with catalog number,,AI validation - Sonnet 4.5,0,0,,
d0e3b04f-ee77-4a87-ade2-24885d6c581b,CD163 antibody,,,,,,,PMID:39321200,,Multidimensional Immunotyping of Human NF1-Associated Peripheral Nerve Sheath Tumors Uncovers Tumor-Associated Macrophages as Key Drivers of Immune Evasion in the Tumor Microenvironment,abstract,0.9,"...infiltrating myeloid cells, particularly CD163+ tumor-associated macrophages (TAM)...",Antibody target mentioned without explicit 'antibody' keyword - mining likely missed CD163 as a marker requiring antibody detection,,AI validation - Sonnet 4.5,0,0,,
51864a09-d154-4f43-84ce-d537342e7e97,PD-L1 antibody,,,,,,,PMID:39321200,,Multidimensional Immunotyping of Human NF1-Associated Peripheral Nerve Sheath Tumors Uncovers Tumor-Associated Macrophages as Key Drivers of Immune Evasion in the Tumor Microenvironment,abstract,0.9,"...MPNST specimens demonstrated elevated levels of immunosuppressive TAM, with heightened PD-L1 expression...",PD-L1 expression measurement requires antibody detection but mentioned only as expression level,,AI validation - Sonnet 4.5,0,0,,
f7898951-9f62-4d4f-b703-1093737f499f,H3K27me3 antibody,,,,,,,PMID:39321200,,Multidimensional Immunotyping of Human NF1-Associated Peripheral Nerve Sheath Tumors Uncovers Tumor-Associated Macrophages as Key Drivers of Immune Evasion in the Tumor Microenvironment,results,0.85,...loss of H3K27 trimethylation correlated with low immune cell infiltration in MPNST...,H3K27 trimethylation detection requires specific antibody but mentioned only as epigenetic modification,,AI validation - Sonnet 4.5,0,0,,
7c4b264a-c80a-44aa-b3f4-0cf85a069ea7,anti-NF1 antibody,,,,,,,PMID:39129390,,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,methods,1.0,"expression of NF1 using Western blotting and an antibody specific for NF1 (Abcam, Cambridge, United Kingdom; ab238142)",Antibody with vendor and catalog number not caught,,AI validation - Sonnet 4.5,0,0,,
9e0dce8e-0343-4271-a212-319c166c7d5a,anti-phospho-ERK,,,,,,,PMID:39129390,,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,methods,1.0,"anti‐phospho‐ERK (mouse, Sigma M8159, 1:2500)",Phospho-specific antibody with catalog number,,AI validation - Sonnet 4.5,0,0,,
a62ef35b-7c47-41a3-8ef4-c0b990eb9b11,anti-PARP,,,,,,,PMID:39129390,,Inhibition of autophagy as a novel treatment for neurofibromatosis type 1 tumors.,methods,1.0,"anti‐PARP (rabbit, Cell Signaling 952, 1: 1000)",PARP antibody with vendor and catalog number,,AI validation - Sonnet 4.5,0,0,,
53bb1643-5872-4f12-bdbb-8cae25f29d7b,CD80,,,,,,,PMID:syn30283982,,Protocol for high-intensity focused ultrasound (HIFU) treatment of cutaneous neurofibromas,abstract,0.9,"Matured DCs (≥ 60% upregulation of CD80, CD86, CD83, and CCR7)",Flow cytometry marker antibodies not detected - likely missing antibody patterns for surface markers,,AI validation - Sonnet 4.5,0,0,,
86faef03-8d0a-4ad6-a8a1-bfce05721b7c,CD86,,,,,,,PMID:syn30283982,,Protocol for high-intensity focused ultrasound (HIFU) treatment of cutaneous neurofibromas,abstract,0.9,"Matured DCs (≥ 60% upregulation of CD80, CD86, CD83, and CCR7)",Flow cytometry marker antibodies not detected - likely missing antibody patterns for surface markers,,AI validation - Sonnet 4.5,0,0,,
52305302-d027-46ac-acad-c93730551f73,CD83,,,,,,,PMID:syn30283982,,Protocol for high-intensity focused ultrasound (HIFU) treatment of cutaneous neurofibromas,abstract,0.9,"Matured DCs (≥ 60% upregulation of CD80, CD86, CD83, and CCR7)",Flow cytometry marker antibodies not detected - likely missing antibody patterns for surface markers,,AI validation - Sonnet 4.5,0,0,,
a7bce02b-4cad-4330-92af-9ffa42bf73b1,anti-CD45 antibody,,,,,,,PMID:40684195,,Unraveling the development of cutaneous neurofibromas in neurofibromatosis type 1,methods,1.0,goat anti-CD45 (1:100; Bio-Techne #AF114),Antibody with catalog number not detected by antibody patterns,,AI validation - Sonnet 4.5,0,0,,
f78bbe13-c3d7-45ba-b2a3-a9fdd6a18a64,anti-Ki67 antibody,,,,,,,PMID:40684195,,Unraveling the development of cutaneous neurofibromas in neurofibromatosis type 1,methods,1.0,rabbit anti-Ki67 (1:200; Abcam #ab15580),Antibody with catalog number not detected by antibody patterns,,AI validation - Sonnet 4.5,0,0,,
358cc1eb-f2b7-4bc9-a1fa-fb13cd8711c2,anti-P-ERK antibody,,,,,,,PMID:40684195,,Unraveling the development of cutaneous neurofibromas in neurofibromatosis type 1,methods,1.0,rabbit anti-P-ERK (1:250; Cell Signaling #9101),Antibody with catalog number not detected by antibody patterns,,AI validation - Sonnet 4.5,0,0,,
6d14de22-e001-4a44-b67e-b8e4a55c17c7,anti-cKIT antibody,,,,,,,PMID:40684195,,Unraveling the development of cutaneous neurofibromas in neurofibromatosis type 1,methods,1.0,goat anti-cKIT (1:100; R&D system #AF1356),Antibody with catalog number not detected by antibody patterns,,AI validation - Sonnet 4.5,0,0,,
b6376b9f-681c-4934-9dbb-6533b1b7c208,anti-MBP antibody,,,,,,,PMID:40684195,,Unraveling the development of cutaneous neurofibromas in neurofibromatosis type 1,methods,1.0,rat anti-MBP (1:200; Chemicon Millipore #MAB386),Antibody with catalog number not detected by antibody patterns,,AI validation - Sonnet 4.5,0,0,,
d618b998-110a-41db-83c8-b0eeb544256a,anti-nestin antibody,,,,,,,PMID:40684195,,Unraveling the development of cutaneous neurofibromas in neurofibromatosis type 1,methods,1.0,rabbit anti-nestin (1:100; Abcam # ab221660),Antibody with catalog number not detected by antibody patterns,,AI validation - Sonnet 4.5,0,0,,
28bc9496-435a-4f55-b3bc-9f4b76914a64,anti-S100β antibody,,,,,,,PMID:40684195,,Unraveling the development of cutaneous neurofibromas in neurofibromatosis type 1,methods,1.0,mouse anti-S100 β (1:300; Abcam #ab218516),Antibody with catalog number not detected by antibody patterns,,AI validation - Sonnet 4.5,0,0,,
