_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType,targetAntigen
PMID:19191334,10.1002/glia.20845,Microarray analyses reveal regional astrocyte heterogeneity with implications for neurofibromatosis type 1 (NF1)-regulated glial proliferation.,,"FOXG1, FOXP2 (Abcam; Cambridge, MA)",0.9,Accept,Experimental Usage,FOXG1 antibody (Abcam)
PMID:19191334,10.1002/glia.20845,Microarray analyses reveal regional astrocyte heterogeneity with implications for neurofibromatosis type 1 (NF1)-regulated glial proliferation.,,"FOXG1, FOXP2 (Abcam; Cambridge, MA)",0.9,Accept,Experimental Usage,FOXP2 antibody (Abcam)
PMID:19191334,10.1002/glia.20845,Microarray analyses reveal regional astrocyte heterogeneity with implications for neurofibromatosis type 1 (NF1)-regulated glial proliferation.,,"HOXB3 (Santa Cruz Biotechnology; Santa Cruz, CA)",0.9,Accept,Experimental Usage,HOXB3 antibody (Santa Cruz)
PMID:19191334,10.1002/glia.20845,Microarray analyses reveal regional astrocyte heterogeneity with implications for neurofibromatosis type 1 (NF1)-regulated glial proliferation.,,GLAST (a gift from Dr. Watanabe; ( Shibata et al. 1997 )),0.85,Accept,Experimental Usage,GLAST antibody
PMID:19191334,10.1002/glia.20845,Microarray analyses reveal regional astrocyte heterogeneity with implications for neurofibromatosis type 1 (NF1)-regulated glial proliferation.,,"Immunohistochemical staining was performed using GFAP (Zymed, San Francisco, CA) or Ki-67 (BD Pharmingen, San Diego, CA) antibodies",0.9,Accept,Experimental Usage,Ki-67 antibody (BD Pharmingen)
PMID:19191334,10.1002/glia.20845,Microarray analyses reveal regional astrocyte heterogeneity with implications for neurofibromatosis type 1 (NF1)-regulated glial proliferation.,,"Rabbit anti-NF1GRP-D (Santa Cruz Biotechnology, Santa Cruz, CA) was used at a 1:200 dilution to detect neurofibromin expression",0.9,Accept,Experimental Usage,NF1GRP-D antibody (Santa Cruz)
PMID:19191334,10.1002/glia.20845,Microarray analyses reveal regional astrocyte heterogeneity with implications for neurofibromatosis type 1 (NF1)-regulated glial proliferation.,,"α-tubulin (Sigma, St. Louis, MO) was employed for normalization",0.9,Accept,Experimental Usage,α-tubulin antibody (Sigma)
PMID:31015291,10.1126/scisignal.aau8749,Proximity biotinylation identifies a set of conformation-specific interactions between Merlin and cell junction proteins.,,Anti-Merlin monoclonal antibody 4B5 was made by W. Ip,0.9,Accept,Experimental Usage,Anti-Merlin monoclonal antibody 4B5
PMID:31015291,10.1126/scisignal.aau8749,Proximity biotinylation identifies a set of conformation-specific interactions between Merlin and cell junction proteins.,,Horseradish peroxidase (HRP) conjugated an antibody specific for GFP (cat. no. 600–103-215) was from Rockland,0.85,Accept,Experimental Usage,GFP antibody (cat. no. 600–103-215)
PMID:31015291,10.1126/scisignal.aau8749,Proximity biotinylation identifies a set of conformation-specific interactions between Merlin and cell junction proteins.,,specific for RFP (cat no. ab34767) was from Abcam,0.85,Accept,Experimental Usage,RFP antibody (cat no. ab34767)
PMID:31015291,10.1126/scisignal.aau8749,Proximity biotinylation identifies a set of conformation-specific interactions between Merlin and cell junction proteins.,,Antibody specific for YAP1 was from Cell Signaling Inc.,0.8,Accept,Experimental Usage,YAP1 antibody
PMID:40225167,10.1155/2023/9628049,Functional Assays Combined with Pre-mRNA-Splicing Analysis Improve Variant Classification and Diagnostics for Individuals with Neurofibromatosis Type 1 and Legius Syndrome.,,"Antibodies were from Cell Signaling Technology (Danvers, U.S.A.) (rabbit anti-HA; mouse anti-HA; 9B11 mouse anti-myc)",0.85,Accept,Experimental Usage,rabbit anti-HA antibody
PMID:40225167,10.1155/2023/9628049,Functional Assays Combined with Pre-mRNA-Splicing Analysis Improve Variant Classification and Diagnostics for Individuals with Neurofibromatosis Type 1 and Legius Syndrome.,,"Antibodies were from Cell Signaling Technology (Danvers, U.S.A.) (rabbit anti-HA; mouse anti-HA; 9B11 mouse anti-myc)",0.85,Accept,Experimental Usage,mouse anti-HA antibody
PMID:40225167,10.1155/2023/9628049,Functional Assays Combined with Pre-mRNA-Splicing Analysis Improve Variant Classification and Diagnostics for Individuals with Neurofibromatosis Type 1 and Legius Syndrome.,,"Antibodies were from Cell Signaling Technology (Danvers, U.S.A.) (rabbit anti-HA; mouse anti-HA; 9B11 mouse anti-myc)",0.85,Accept,Experimental Usage,9B11 mouse anti-myc antibody
PMID:40225167,10.1155/2023/9628049,Functional Assays Combined with Pre-mRNA-Splicing Analysis Improve Variant Classification and Diagnostics for Individuals with Neurofibromatosis Type 1 and Legius Syndrome.,,"Antibodies were from Cell Signaling Technology (Danvers, U.S.A.) (rabbit anti-HA; mouse anti-HA; 9B11 mouse anti-myc), Invitrogen (mouse anti-V5)",0.85,Accept,Experimental Usage,mouse anti-V5 antibody
PMID:40225167,10.1155/2023/9628049,Functional Assays Combined with Pre-mRNA-Splicing Analysis Improve Variant Classification and Diagnostics for Individuals with Neurofibromatosis Type 1 and Legius Syndrome.,,"Sigma-Aldrich (St. Louis, U.S.A.) (mouse and rabbit anti-FLAG)",0.85,Accept,Experimental Usage,mouse anti-FLAG antibody
PMID:40225167,10.1155/2023/9628049,Functional Assays Combined with Pre-mRNA-Splicing Analysis Improve Variant Classification and Diagnostics for Individuals with Neurofibromatosis Type 1 and Legius Syndrome.,,"Sigma-Aldrich (St. Louis, U.S.A.) (mouse and rabbit anti-FLAG)",0.85,Accept,Experimental Usage,rabbit anti-FLAG antibody
PMID:21199799,10.1158/0008-5472.CAN-10-2732,Dose-dependent effects of focal fractionated irradiation on secondary malignant neoplasms in Nf1 mutant mice.,,"Phosphorylated ERK Thr202/Tyr204 (catalog #4376), phosphorylated Akt Ser473 (#9271) and phosphorylated S6 Ser235/236 (#2211) (all from Cell Signaling, Beverly, MA)",0.95,Accept,Experimental Usage,Phosphorylated ERK Thr202/Tyr204 (catalog #4376)
PMID:21199799,10.1158/0008-5472.CAN-10-2732,Dose-dependent effects of focal fractionated irradiation on secondary malignant neoplasms in Nf1 mutant mice.,,"Phosphorylated ERK Thr202/Tyr204 (catalog #4376), phosphorylated Akt Ser473 (#9271) and phosphorylated S6 Ser235/236 (#2211) (all from Cell Signaling, Beverly, MA)",0.95,Accept,Experimental Usage,phosphorylated Akt Ser473 (#9271)
PMID:21199799,10.1158/0008-5472.CAN-10-2732,Dose-dependent effects of focal fractionated irradiation on secondary malignant neoplasms in Nf1 mutant mice.,,"Phosphorylated ERK Thr202/Tyr204 (catalog #4376), phosphorylated Akt Ser473 (#9271) and phosphorylated S6 Ser235/236 (#2211) (all from Cell Signaling, Beverly, MA)",0.95,Accept,Experimental Usage,phosphorylated S6 Ser235/236 (#2211)
PMID:21199799,10.1158/0008-5472.CAN-10-2732,Dose-dependent effects of focal fractionated irradiation on secondary malignant neoplasms in Nf1 mutant mice.,,"Coverslips were permeabilized and probed with anti- γH2AX Ser139 antibody (Millipore), followed by anti-rabbit AlexaFluor 488 secondary antibody",0.9,Accept,Experimental Usage,anti-γH2AX Ser139 antibody (Millipore)
PMID:21199799,10.1158/0008-5472.CAN-10-2732,Dose-dependent effects of focal fractionated irradiation on secondary malignant neoplasms in Nf1 mutant mice.,,"probed with anti- γH2AX Ser139 antibody (Millipore), followed by anti-rabbit AlexaFluor 488 secondary antibody (Molecular Probes).",0.9,Accept,Experimental Usage,anti-rabbit AlexaFluor 488 secondary antibody (Molecular Probes)
PMID:24824755,10.1371/journal.pone.0096733,BNIP3 regulates AT101 [(-)-gossypol] induced death in malignant peripheral nerve sheath tumor cells.,,"Primary antibodies were obtained from the following sources: HIF-1α, BECLIN1, BIM, BCL-xL, β-tubulin, Ferritin HC and transferrin receptor-1 (TfR1/CD71; Santa Cruz Biotechnology Inc.)",0.85,Accept,Experimental Usage,HIF-1α antibody
PMID:24824755,10.1371/journal.pone.0096733,BNIP3 regulates AT101 [(-)-gossypol] induced death in malignant peripheral nerve sheath tumor cells.,,"BNIP3 (Sigma, St. Louis, MO); Lamin A/C (BD Transduction Laboratories, Franklin Lakes, NJ)",0.85,Accept,Experimental Usage,BNIP3 antibody
PMID:24824755,10.1371/journal.pone.0096733,BNIP3 regulates AT101 [(-)-gossypol] induced death in malignant peripheral nerve sheath tumor cells.,,"Primary antibodies were obtained from the following sources: HIF-1α, BECLIN1, BIM, BCL-xL, β-tubulin, Ferritin HC and transferrin receptor-1",0.85,Accept,Experimental Usage,BECLIN1 antibody
PMID:24824755,10.1371/journal.pone.0096733,BNIP3 regulates AT101 [(-)-gossypol] induced death in malignant peripheral nerve sheath tumor cells.,,"GAPDH, BCL-2 and PUMA (Cell Signaling, Danvers, MA); LC3 (Abgent, San Diego, CA)",0.85,Accept,Experimental Usage,LC3 antibody
PMID:32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,,"rabbit anti-p53 (NCL-p53-CM5p, 1:1000, Leica Biosystems)",0.9,Accept,Experimental Usage,"rabbit anti-p53 (NCL-p53-CM5p, 1:1000, Leica Biosystems)"
PMID:32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,,"mouse anti-Ki67 (550609, 1:500, BD Pharmingen)",0.9,Accept,Experimental Usage,"mouse anti-Ki67 (550609, 1:500, BD Pharmingen)"
PMID:32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,,"rabbit anti-Olig2 (AB9610, 1:2000, EMD Millipore)",0.9,Accept,Experimental Usage,"rabbit anti-Olig2 (AB9610, 1:2000, EMD Millipore)"
PMID:32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,,"mouse anti-GFAP (556330, 1:2000, BD Pharmingen)",0.9,Accept,Experimental Usage,"mouse anti-GFAP (556330, 1:2000, BD Pharmingen)"
PMID:32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,,"rabbit anti-Pten (9559S, 1:1000, Cell Signaling)",0.9,Accept,Experimental Usage,"rabbit anti-Pten (9559S, 1:1000, Cell Signaling)"
PMID:32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,,"rabbit anti-p-S6 (5364S, 1:2000, Cell Signaling)",0.9,Accept,Experimental Usage,"rabbit anti-p-S6 (5364S, 1:2000, Cell Signaling)"
PMID:32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,,"rat anti-BrdU (ab6326, 1:500, Abcam)",0.9,Accept,Experimental Usage,"rat anti-BrdU (ab6326, 1:500, Abcam)"
PMID:32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,,"rabbit anti-p-Erk (9101S, 1:2000, Cell Signaling)",0.9,Accept,Experimental Usage,"rabbit anti-p-Erk (9101S, 1:2000, Cell Signaling)"
PMID:32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,,"mouse anti-Ascl1 (556604, 1:100-1:200, BD PharMingen)",0.9,Accept,Experimental Usage,"mouse anti-Ascl1 (556604, 1:100-1:200, BD PharMingen)"
PMID:32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,,"rabbit anti-Ezh2 (5246S, 1:1000–1:2000, Cell Signaling)",0.9,Accept,Experimental Usage,"rabbit anti-Ezh2 (5246S, 1:1000–1:2000, Cell Signaling)"
PMID:32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,,"rabbit anti-BLBP (ab32423, 1:200, Abcam)",0.9,Accept,Experimental Usage,"rabbit anti-BLBP (ab32423, 1:200, Abcam)"
PMID:32699356,10.1038/s41467-020-17382-3,Murine models of IDH-wild-type glioblastoma exhibit spatial segregation of tumor initiation and manifestation during evolution.,,"rabbit anti-Nf1 (SC-67, 1:1000, Santa Cruz Biotechnology)",0.9,Accept,Experimental Usage,"rabbit anti-Nf1 (SC-67, 1:1000, Santa Cruz Biotechnology)"
PMID:24040940,10.1186/1479-5876-11-213,Molecular-guided therapy predictions reveal drug resistance phenotypes and treatment alternatives in malignant peripheral nerve sheath tumors.,,incubated in primary antibodies against ABCC1 (Abcam ab24102) and S100 (Dako Z0311) at 1:50 and 1:400 dilution,0.9,Accept,Experimental Usage,ABCC1 antibody (Abcam ab24102)
PMID:24040940,10.1186/1479-5876-11-213,Molecular-guided therapy predictions reveal drug resistance phenotypes and treatment alternatives in malignant peripheral nerve sheath tumors.,,incubated in primary antibodies against ABCC1 (Abcam ab24102) and S100 (Dako Z0311) at 1:50 and 1:400 dilution,0.9,Accept,Experimental Usage,S100 antibody (Dako Z0311)
PMID:32457840,10.3389/fonc.2020.00687,"TGFβ Signaling Increases Net Acid Extrusion, Proliferation and Invasion in Panc-1 Pancreatic Cancer Cells: SMAD4 Dependence and Link to Merlin/NF2 Signaling.",,"Primary antibodies used in western blot analysis were: mouse anti-β-actin, mouse anti-α-tubulin, and mouse anti-α-smooth muscle actin (α-SMA), all from Sigma-Aldrich",0.85,Accept,Experimental Usage,mouse anti-β-actin
PMID:32457840,10.3389/fonc.2020.00687,"TGFβ Signaling Increases Net Acid Extrusion, Proliferation and Invasion in Panc-1 Pancreatic Cancer Cells: SMAD4 Dependence and Link to Merlin/NF2 Signaling.",,"Primary antibodies used in western blot analysis were: mouse anti-β-actin, mouse anti-α-tubulin, and mouse anti-α-smooth muscle actin (α-SMA), all from Sigma-Aldrich",0.85,Accept,Experimental Usage,mouse anti-α-tubulin
PMID:32457840,10.3389/fonc.2020.00687,"TGFβ Signaling Increases Net Acid Extrusion, Proliferation and Invasion in Panc-1 Pancreatic Cancer Cells: SMAD4 Dependence and Link to Merlin/NF2 Signaling.",,"Primary antibodies used in western blot analysis were: mouse anti-β-actin, mouse anti-α-tubulin, and mouse anti-α-smooth muscle actin (α-SMA), all from Sigma-Aldrich",0.85,Accept,Experimental Usage,mouse anti-α-smooth muscle actin (α-SMA)
PMID:32457840,10.3389/fonc.2020.00687,"TGFβ Signaling Increases Net Acid Extrusion, Proliferation and Invasion in Panc-1 Pancreatic Cancer Cells: SMAD4 Dependence and Link to Merlin/NF2 Signaling.",,"rabbit anti-GAPDH, rabbit anti-Histone 3, rabbit anti-Merlin, mouse anti-p53, mouse anti-Ki67, and rabbit anti-β-catenin, all from Cell Signaling",0.95,Accept,Experimental Usage,rabbit anti-Merlin
PMID:32457840,10.3389/fonc.2020.00687,"TGFβ Signaling Increases Net Acid Extrusion, Proliferation and Invasion in Panc-1 Pancreatic Cancer Cells: SMAD4 Dependence and Link to Merlin/NF2 Signaling.",,"goat polyclonal anti-CTGF and mouse anti-NHE1 (clone 54), anti-Poly-ADP Ribose Polymerase (PARP), anti-cleaved PARP (Asp214) and anti-pSer807/811-Rb, all from Santa Cruz Biotechnology",0.85,Accept,Experimental Usage,goat polyclonal anti-CTGF
PMID:32457840,10.3389/fonc.2020.00687,"TGFβ Signaling Increases Net Acid Extrusion, Proliferation and Invasion in Panc-1 Pancreatic Cancer Cells: SMAD4 Dependence and Link to Merlin/NF2 Signaling.",,"goat polyclonal anti-CTGF and mouse anti-NHE1 (clone 54), anti-Poly-ADP Ribose Polymerase (PARP), anti-cleaved PARP (Asp214) and anti-pSer807/811-Rb, all from Santa Cruz Biotechnology",0.9,Accept,Experimental Usage,mouse anti-NHE1 (clone 54)
PMID:33273014,10.1074/jbc.RA120.014960,mTOR kinase inhibition disrupts neuregulin 1-ERBB3 autocrine signaling and sensitizes NF2-deficient meningioma cellular models to IGF1R inhibition.,,MM-121 (generously provided by Merrimack Pharmaceuticals). Drug treatment concentrations and times are described,0.85,Accept,Experimental Usage,MM-121
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,Rabbit anti-NF1 antibody (A300-140A) was purchased from Bethyl Laboratories,0.95,Accept,Experimental Usage,A300-140A
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,"The rabbit anti-phospho-ERK1/2 (p44/42 MAPK) (Thr202/Tyr204) antibody (#9101), anti-ERK1/2 (p44/42 MAPK) antibody (#9102) and rabbit anti-GFP antibody (#2555) were purchased from Cell Signaling Technologies",0.95,Accept,Experimental Usage,#9101
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,"The rabbit anti-phospho-ERK1/2 (p44/42 MAPK) (Thr202/Tyr204) antibody (#9101), anti-ERK1/2 (p44/42 MAPK) antibody (#9102) and rabbit anti-GFP antibody (#2555) were purchased from Cell Signaling Technologies",0.95,Accept,Experimental Usage,#9102
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,"The rabbit anti-phospho-ERK1/2 (p44/42 MAPK) (Thr202/Tyr204) antibody (#9101), anti-ERK1/2 (p44/42 MAPK) antibody (#9102) and rabbit anti-GFP antibody (#2555) were purchased from Cell Signaling Technologies",0.95,Accept,Experimental Usage,#2555
PMID:41022755,10.1038/s41467-025-63619-4,Development of an adeno-associated virus vector for gene replacement therapy of NF1-related tumors.,,"Goat anti-GFP antibody (600-101-215) was purchased from Rockland Immunochemicals, Inc.",0.95,Accept,Experimental Usage,600-101-215
