resourceId,softwareName,softwareType,softwareVersion,programmingLanguage,sourceRepository,documentation,licenseType,containerized,maintainer,_resourceName,_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType
RES0130ea80,Perl speaks NONMEM version 3.6.2,Package/Library,3.6.2,Perl,,,,,,Perl speaks NONMEM version 3.6.2,PMID:33507822,10.1200/JCO.20.02220,NF106: A Neurofibromatosis Clinical Trials Consortium Phase II Trial of the MEK Inhibitor Mirdametinib (PD-0325901) in Adolescents and Adults With NF1-Related Plexiform Neurofibromas.,,"A population pharmacokinetics (PK) analysis was also performed using nonlinear mixed effect modeling with NONMEM (version 7.2; ICON, Ellicott City, MD) with Perl speaks NONMEM version 3.6.2 and Pirana version 2.7.1 (Certara).",0.8,Accept,Experimental Usage
RESc2a32cc0,Pirana version 2.7.1,Analysis Software,2.7.1,,,,,,,Pirana version 2.7.1,PMID:33507822,10.1200/JCO.20.02220,NF106: A Neurofibromatosis Clinical Trials Consortium Phase II Trial of the MEK Inhibitor Mirdametinib (PD-0325901) in Adolescents and Adults With NF1-Related Plexiform Neurofibromas.,,"A population pharmacokinetics (PK) analysis was also performed using nonlinear mixed effect modeling with NONMEM (version 7.2; ICON, Ellicott City, MD) with Perl speaks NONMEM version 3.6.2 and Pirana version 2.7.1 (Certara).",0.8,Accept,Experimental Usage
RES2681766d,SPSS version 28.0,Analysis Software,28.0,,,,,,,SPSS version 28.0,PMID:38499890 | PMID:38811427,10.1186/s41687-024-00714-y | 10.1186/s41687-024-00732-w,"The PlexiQoL, a patient-reported outcome measure on quality of life in neurofibromatosis type 1-associated plexiform neurofibroma: translation, cultural adaptation and validation into the Dutch language for the Netherlands. | Quality of life in individuals with neurofibromatosis type 1 associated cutaneous neurofibromas: validation of the Dutch cNF-Skindex.",,The statistical analyses were conducted using SPSS version 28.0 | Statistical analyses were performed using SPSS version 28.0,0.85,Accept,Experimental Usage
RESd283cb2e,www.synapse.org/SynodosNF2,Database,,,www.synapse.org/SynodosNF2,,,,,www.synapse.org/SynodosNF2,PMID:29897904,10.1371/journal.pone.0197350,Traditional and systems biology based drug discovery for the rare tumor syndrome neurofibromatosis type 2.,,This work has created an openly accessible resource (www.synapse.org/SynodosNF2) of fully characterized isogenic schwannoma and meningioma cell systems,0.9,Accept,Development
RES3331b3ed,WGCNA,Package/Library,,R,,,,,,WGCNA,PMID:38115252 | PMID:35741605 | PMID:28166733,10.1097/MD.0000000000036696 | 10.3390/brainsci12060720 | 10.1186/s12864-017-3519-7,Identification of hub genes and drug candidates for NF2-related vestibular schwannoma by bioinformatics tools. | Integrated Drug Mining Reveals Actionable Strategies Inhibiting Plexiform Neurofibromas. | A machine learning classifier trained on cancer transcriptomes detects NF1 inactivation signal in glioblastoma.,,"WGCNA, an R package, was used to conduct WGCNA | Key packages used include synapser [ 24 ], tidyverse [ 25 ], dplyr [ 26 ], WGCNA [ 27 ] | We used the 'collapseRows()' function with the 'maxmean' method from the R package WGCNA",0.95,Accept,Experimental Usage
RES72a7570b,ConsensusClusterPlus,Package/Library,,R,,,,,,ConsensusClusterPlus,PMID:35741605 | PMID:33025139 | PMID:38216572,10.3390/brainsci12060720 | 10.1007/s00401-020-02230-x | 10.1038/s41467-024-44755-9,"Integrated Drug Mining Reveals Actionable Strategies Inhibiting Plexiform Neurofibromas. | Epigenomic, genomic, and transcriptomic landscape of schwannomatosis. | Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.",,"Key packages used include synapser [ 24 ], tidyverse [ 25 ], dplyr [ 26 ], WGCNA [ 27 ], ggplot2 [ 28 ], enrichplot [ 29 ], and ConsensusClusterPlus [ 30 ] | Subgroups were identified using ConsensusClusterPlus Bioconductor package | To identify DNA methylation groups, ConsensusClusterPlus (Bioconductor v3.10) was used",0.9,Accept,Experimental Usage
RES41529dd7,Mechanism Interrogation PlatE (MIPE 4.0) library,Database,,,,,,,,Mechanism Interrogation PlatE (MIPE 4.0) library,PMID:35741605,10.3390/brainsci12060720,Integrated Drug Mining Reveals Actionable Strategies Inhibiting Plexiform Neurofibromas.,,The drug screening data were contributed by Ferrer et al. using the Mechanism Interrogation PlatE (MIPE 4.0) library [ 6 ],0.9,Accept,Experimental Usage
RESb4a5ed5c,IDAPredict.2drug function package,Package/Library,,,,,,,,IDAPredict.2drug function package,PMID:35741605,10.3390/brainsci12060720,Integrated Drug Mining Reveals Actionable Strategies Inhibiting Plexiform Neurofibromas.,,IDAPredict.2drug function package was used to predict the drug combination between DrugCluster pairs [ 23 ],0.9,Accept,Experimental Usage
RES95522299,Barocycler NEP 2320,Other,,,,,,,,Barocycler NEP 2320,PMID:40394150,10.1038/s41416-025-03055-9,Mass spectrometric insights into the protein composition of human cutaneous neurofibromas: comparison of neurofibromas with the overlying skin.,,"...Pressure-based cell lysis was performed for 60 cycles of 50 s at 30 °C and 310 MPa using the Barocycler NEP 2320 instrument (Pressure BioSciences, Easton, MA, USA)...",0.9,Accept,Experimental Usage
RES7097dd8c,Easy-nLC 1200,Other,,,,,,,,Easy-nLC 1200,PMID:40394150,10.1038/s41416-025-03055-9,Mass spectrometric insights into the protein composition of human cutaneous neurofibromas: comparison of neurofibromas with the overlying skin.,,"...A nanoflow high-performance liquid chromatography system Easy-nLC 1200 coupled to the Q Exactive HF mass spectrometer (Thermo Fisher Scientific, Bremen, Germany)...",0.9,Accept,Experimental Usage
RESa93de1e2,Q Exactive HF mass spectrometer,Other,,,,,,,,Q Exactive HF mass spectrometer,PMID:40394150,10.1038/s41416-025-03055-9,Mass spectrometric insights into the protein composition of human cutaneous neurofibromas: comparison of neurofibromas with the overlying skin.,,"...Easy-nLC 1200 coupled to the Q Exactive HF mass spectrometer (Thermo Fisher Scientific, Bremen, Germany) equipped with a nano-electrospray ionization source...",0.9,Accept,Experimental Usage
RES4f0adae1,Thermo Xcalibur 4.1,Analysis Software,4.1,,,,,,,Thermo Xcalibur 4.1,PMID:40394150,10.1038/s41416-025-03055-9,Mass spectrometric insights into the protein composition of human cutaneous neurofibromas: comparison of neurofibromas with the overlying skin.,,...The data were acquired automatically using Thermo Xcalibur 4.1 software (Thermo Fisher Scientific) and processed with the Spectronaut Pulsar software...,0.95,Accept,Experimental Usage
REScec052ec,Spectronaut Pulsar,Analysis Software,,,,,,,,Spectronaut Pulsar,PMID:40394150,10.1038/s41416-025-03055-9,Mass spectrometric insights into the protein composition of human cutaneous neurofibromas: comparison of neurofibromas with the overlying skin.,,"...processed with the Spectronaut Pulsar software (Biognosys, Schlieren, Switzerland). Pulsar is a search engine, integrated into Spectronaut for spectral library generation...",0.95,Accept,Experimental Usage
RES061af0c5,BenchMark Ultra system,Other,,,,,,,,BenchMark Ultra system,PMID:40394150,10.1038/s41416-025-03055-9,Mass spectrometric insights into the protein composition of human cutaneous neurofibromas: comparison of neurofibromas with the overlying skin.,,...The Ki67 immunohistochemistry was performed using the BenchMark Ultra system (Roche)...,0.9,Accept,Experimental Usage
RES5cd84067,NanoZoomer S60 digital slide scanner,Other,,,,,,,,NanoZoomer S60 digital slide scanner,PMID:40394150,10.1038/s41416-025-03055-9,Mass spectrometric insights into the protein composition of human cutaneous neurofibromas: comparison of neurofibromas with the overlying skin.,,"...imaged using the NanoZoomer S60 digital slide scanner (Hamamatsu, Hamamatsu City, Japan)...",0.9,Accept,Experimental Usage
RESd7211543,Pannoramic Midi FL slide scanner,Other,,,,,,,,Pannoramic Midi FL slide scanner,PMID:40394150,10.1038/s41416-025-03055-9,Mass spectrometric insights into the protein composition of human cutaneous neurofibromas: comparison of neurofibromas with the overlying skin.,,"...and Pannoramic Midi FL slide scanner (3DHistech Ltd, Budapest, Hungary)...",0.9,Accept,Experimental Usage
RESf159deba,R software version 4.0.0,Analysis Software,4.0.0,R,,,,,,R software version 4.0.0,PMID:40394150,10.1038/s41416-025-03055-9,Mass spectrometric insights into the protein composition of human cutaneous neurofibromas: comparison of neurofibromas with the overlying skin.,,"...All analyses were performed using the R software for statistical computing, version 4.0.0, and package lmerTest, version 3.1-2...",0.95,Accept,Experimental Usage
RES0aa2ef89,lmerTest package version 3.1-2,Package/Library,3.1-2,R,,,,,,lmerTest package version 3.1-2,PMID:40394150,10.1038/s41416-025-03055-9,Mass spectrometric insights into the protein composition of human cutaneous neurofibromas: comparison of neurofibromas with the overlying skin.,,"...using the R software for statistical computing, version 4.0.0, and package lmerTest, version 3.1-2...",0.95,Accept,Experimental Usage
RES03c4f218,AxioVision 4.1 software,Analysis Software,4.1,,,,,,,AxioVision 4.1 software,PMID:21726432,10.1186/1741-7015-9-82,MIA is a potential biomarker for tumour load in neurofibromatosis type 1.,,"Images were collected using a DMR HC microscope...and evaluated using AxioVision 4.1 software (Zeiss, Jena, Germany)",0.8,Accept,Experimental Usage
RESf75fb506,analySIS 5.0 software,Analysis Software,5.0,,,,,,,analySIS 5.0 software,PMID:21726432,10.1186/1741-7015-9-82,MIA is a potential biomarker for tumour load in neurofibromatosis type 1.,,"Stained sections were analyzed using the BX51 microscope...and analySIS 5.0 software (Soft imaging system GmbH, Münster, Germany)",0.8,Accept,Experimental Usage
RESf9aadc33,Gel-Pro Analyzer 4.0,Analysis Software,4.0,,,,,,,Gel-Pro Analyzer 4.0,PMID:19191334,10.1002/glia.20845,Microarray analyses reveal regional astrocyte heterogeneity with implications for neurofibromatosis type 1 (NF1)-regulated glial proliferation.,,"α-tubulin (Sigma, St. Louis, MO) was employed for normalization and densitometric analysis using Gel-Pro Analyzer 4.0 (Media Cybernetics, Bethesda, MD)",0.8,Accept,Experimental Usage
RES7b28da6e,"Alamut Visual Plus, version 1.5.1",Analysis Software,1.5.1,,,,,,,"Alamut Visual Plus, version 1.5.1",PMID:40225167,10.1155/2023/9628049,Functional Assays Combined with Pre-mRNA-Splicing Analysis Improve Variant Classification and Diagnostics for Individuals with Neurofibromatosis Type 1 and Legius Syndrome.,,"Splice site prediction software (Alamut Visual Plus, version 1.5.1; Sophia Genetics) was used to identify variants likely to affect pre-mRNA splicing",0.9,Accept,Experimental Usage
RES5fb0ffe8,R 2.7.0,Analysis Software,2.7.0,R,,,,,,R 2.7.0,PMID:21199799,10.1158/0008-5472.CAN-10-2732,Dose-dependent effects of focal fractionated irradiation on secondary malignant neoplasms in Nf1 mutant mice.,,All analyses were performed on R 2.7.0.,0.85,Accept,Experimental Usage
RES749fe008,Axio Vision Rel. 4.8 software,Analysis Software,4.8,,,,,,,Axio Vision Rel. 4.8 software,PMID:24824755,10.1371/journal.pone.0096733,BNIP3 regulates AT101 [(-)-gossypol] induced death in malignant peripheral nerve sheath tumor cells.,,Images were captured and analyzed using Axio Vision Rel. 4.8 software (Carl Zeiss MicroImaging),0.85,Accept,Experimental Usage
RES3900f64d,piXarray 100 DSR System,Analysis Software,1.0.6,,,,,,,piXarray 100 DSR System,PMID:21439418,10.1016/j.bone.2011.03.760,Primary osteopathy of vertebrae in a neurofibromatosis type 1 murine model.,,"X-rays were taken using a piXarray 100 DSR System with Biopix Software (Version No: 1.0.6., Bioptics, Inc. Tucson, AZ)",0.8,Accept,Experimental Usage
RES773ba297,XCT Research SA + peripheral quantitative computed tomography (pQCT) scanner,Analysis Software,5.50,,,,,,,XCT Research SA + peripheral quantitative computed tomography (pQCT) scanner,PMID:21439418,10.1016/j.bone.2011.03.760,Primary osteopathy of vertebrae in a neurofibromatosis type 1 murine model.,,"Whole axial bone was placed in the gantry of a XCT Research SA + peripheral quantitative computed tomography (pQCT) scanner (Stratec Medizintechnik GmbH, Pforzheim, Germany) with Software Version 5.50",0.8,Accept,Experimental Usage
RESe5742ad8,MtestwR software,Analysis Software,R 1.4.2,,,,,,,MtestwR software,PMID:21439418,10.1016/j.bone.2011.03.760,Primary osteopathy of vertebrae in a neurofibromatosis type 1 murine model.,,"biomechanical testing was conducted utilizing Testresouse R systems with MtestwR software version: R 1.4.2 (TestResources Inc. Shakopee, MN)",0.8,Accept,Experimental Usage
REScde70bbd,FMRIB software library (FSL),Analysis Software,5.0,,,,,,,FMRIB software library (FSL),PMID:27081657 | PMID:28725547,10.1002/acn3.288 | 10.1016/j.nicl.2017.06.032,A randomized placebo-controlled lovastatin trial for neurobehavioral function in neurofibromatosis I. | Spatial working memory in neurofibromatosis 1: Altered neural activity and functional connectivity.,,"fMRI data analyses were performed using tools from the FMRIB software library ( www.fmrib.ox.ac.uk/fsl ), version 5.0 | FMRI data analyses were performed using the FMRIB software library (www.fmrib.ox.ac.uk/fsl), version 5.0",0.9,Accept,Experimental Usage
RES611629a4,XenoBase version 3.5,Analysis Software,3.5,,,,,,,XenoBase version 3.5,PMID:24040940,10.1186/1479-5876-11-213,Molecular-guided therapy predictions reveal drug resistance phenotypes and treatment alternatives in malignant peripheral nerve sheath tumors.,,Heat maps were generated using XenoBase® version 3.5 from Affymetrix array data using MAS 5.0 normalization,0.85,Accept,Experimental Usage
RESaa91395d,Affymetrix Expression Console MAS 5.0,Analysis Software,MAS 5.0,,,,,,,Affymetrix Expression Console MAS 5.0,PMID:24040940,10.1186/1479-5876-11-213,Molecular-guided therapy predictions reveal drug resistance phenotypes and treatment alternatives in malignant peripheral nerve sheath tumors.,,Microarray data was analyzed using Affymetrix expression console MAS 5.0 method,0.8,Accept,Experimental Usage
RES6f6fb2f4,StepOne Software v2.3,Analysis Software,v2.3,,,,,,,StepOne Software v2.3,PMID:24040940,10.1186/1479-5876-11-213,Molecular-guided therapy predictions reveal drug resistance phenotypes and treatment alternatives in malignant peripheral nerve sheath tumors.,,using StepOne Software v2.3 (Applied Biosystems) standard parameters,0.85,Accept,Experimental Usage
RES28b9bfd1,FSL version 5.0.7,Analysis Software,5.0.7,,,,,,,FSL version 5.0.7,PMID:32642741,10.1093/noajnl/vdaa037,Effect of age and neurofibromatosis type 1 status on white matter integrity in the optic radiations.,,"Postprocessing DTI analysis was performed using a previously described method for automated probabilistic tractography of the optic radiations. Briefly, using FSL version 5.0.7 (FMRIB)",0.85,Accept,Experimental Usage
RES9aa69e07,"iPlan Net software (Brainlab, Feldkirchen, Germany)",Analysis Software,,,,,,,,"iPlan Net software (Brainlab, Feldkirchen, Germany)",PMID:39824854,10.1038/s41598-025-85386-4,Comparison of 1D and 3D volume measurement techniques in NF2-associated vestibular schwannoma monitoring.,,"postcontrast thin-sliced (≤ 3 mm) T1-weighted magnetic resonance (MR) sequences were uploaded into the iPlan Net software (Brainlab, Feldkirchen, Germany), and volumes were measured manually or in combination with semiautomated segmentation",0.9,Accept,Experimental Usage
RESd773954e,"Statistical Package for Social Studies (SPSS 10.0 for Windows, SPSS Inc.)",Analysis Software,10.0,,,,,,,"Statistical Package for Social Studies (SPSS 10.0 for Windows, SPSS Inc.)",PMID:39824854,10.1038/s41598-025-85386-4,Comparison of 1D and 3D volume measurement techniques in NF2-associated vestibular schwannoma monitoring.,,"Statistical evaluation was performed using the Statistical Package for Social Studies (SPSS 10.0 for Windows, SPSS Inc.)",0.8,Accept,Experimental Usage
RES067151c9,CRISPOR,Web Application,,,,,,,,CRISPOR,PMID:34630515,10.3389/fgene.2021.721045,Assessment of Mosaicism and Detection of Cryptic Alleles in CRISPR/Cas9-Engineered Neurofibromatosis Type 1 and ,,"Target sites within the genes of interest were selected using Massachusetts Institute of Technology's CRISPR design tool (now unavailable, previously: crispr.mit.edu, ), or later, CRISPOR",0.9,Accept,Experimental Usage
