cellLineId,organ,tissue,cellLineManifestation,cellLineGeneticDisorder,cellLineCategory,donorId,originYear,strProfile,resistance,contaminatedMisidentified,populationDoublingTime,_resourceName,_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType,_toolName
762b37cf-abef-5668-ab53-d37ef4a0bcda,Brain,Glioblastoma,Glioblastoma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,HSR-GBM1,PMID:38714355,10.1158/1535-7163.MCT-23-0510,MEK Inhibition Enhances the Antitumor Effect of Radiotherapy in NF1-Deficient Glioblastoma.,,"Human-derived glioblastoma neurosphere lines (HSR-GBM1, JHH-520, JHU-0879, JHU-1016B, JHH-136) with diverse NF1 status were obtained and cultured",0.9,Accept,Experimental Usage,HSR-GBM1
49c24d32-1f3e-5e44-8337-d5837d36adae,Brain,Glioblastoma,Glioblastoma,,Cancer cell line,,,,,,,JHH-520,PMID:39472976 | PMID:38714355,10.1186/s40478-024-01875-z | 10.1158/1535-7163.MCT-23-0510,NF1 expression profiling in IDH-wildtype glioblastoma: genomic associations and survival outcomes. | MEK Inhibition Enhances the Antitumor Effect of Radiotherapy in NF1-Deficient Glioblastoma.,,"glioblastoma neurosphere lines with previously characterized levels of NF1 expression: JHH-520 (NF1-deficient) | Human-derived glioblastoma neurosphere lines (HSR-GBM1, JHH-520, JHU-0879, JHU-1016B, JHH-136) with diverse NF1 status were obtained and cultured",0.95,Accept,Experimental Usage,JHH-520 cell line
0d04bfc5-f3eb-58ae-aba5-96690c0cfbfb,Brain,Glioblastoma,Glioblastoma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,JHU-0879,PMID:38714355,10.1158/1535-7163.MCT-23-0510,MEK Inhibition Enhances the Antitumor Effect of Radiotherapy in NF1-Deficient Glioblastoma.,,"Human-derived glioblastoma neurosphere lines (HSR-GBM1, JHH-520, JHU-0879, JHU-1016B, JHH-136) with diverse NF1 status were obtained and cultured",0.9,Accept,Experimental Usage,JHU-0879
02151179-f287-5580-abd5-2ac2cbc4c692,Brain,Glioblastoma,Glioblastoma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,JHU-1016B,PMID:38714355,10.1158/1535-7163.MCT-23-0510,MEK Inhibition Enhances the Antitumor Effect of Radiotherapy in NF1-Deficient Glioblastoma.,,"Human-derived glioblastoma neurosphere lines (HSR-GBM1, JHH-520, JHU-0879, JHU-1016B, JHH-136) with diverse NF1 status were obtained and cultured",0.9,Accept,Experimental Usage,JHU-1016B
82df4dd9-a6dc-5203-920c-ea805bc2b4cf,Brain,Glioblastoma,Glioblastoma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,JHH-136,PMID:38714355,10.1158/1535-7163.MCT-23-0510,MEK Inhibition Enhances the Antitumor Effect of Radiotherapy in NF1-Deficient Glioblastoma.,,"Human-derived glioblastoma neurosphere lines (HSR-GBM1, JHH-520, JHU-0879, JHU-1016B, JHH-136) with diverse NF1 status were obtained and cultured",0.9,Accept,Experimental Usage,JHH-136
a30cb5fb-b05b-5f83-bb30-996e8fbfc76c,Brain,High-grade glioma,High-grade glioma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,B76,PMID:38714355,10.1158/1535-7163.MCT-23-0510,MEK Inhibition Enhances the Antitumor Effect of Radiotherapy in NF1-Deficient Glioblastoma.,,"Adherent high-grade glioma lines with BRAF V600E alteration and varied NF1 status (B76, NGT-41, NMCG-1, DBTRG) were obtained",0.85,Accept,Experimental Usage,B76
e9cebee0-b3a6-597f-8b44-15271a6f53a4,Brain,High-grade glioma,High-grade glioma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,NGT-41,PMID:38714355,10.1158/1535-7163.MCT-23-0510,MEK Inhibition Enhances the Antitumor Effect of Radiotherapy in NF1-Deficient Glioblastoma.,,"Adherent high-grade glioma lines with BRAF V600E alteration and varied NF1 status (B76, NGT-41, NMCG-1, DBTRG) were obtained",0.85,Accept,Experimental Usage,NGT-41
96057038-9982-57a5-b50d-b4f8dd789948,Brain,High-grade glioma,High-grade glioma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,NMCG-1,PMID:38714355,10.1158/1535-7163.MCT-23-0510,MEK Inhibition Enhances the Antitumor Effect of Radiotherapy in NF1-Deficient Glioblastoma.,,"Adherent high-grade glioma lines with BRAF V600E alteration and varied NF1 status (B76, NGT-41, NMCG-1, DBTRG) were obtained",0.85,Accept,Experimental Usage,NMCG-1
99a0ff7c-1a5f-5eb0-87da-fa7e21f9ceeb,Brain,High-grade glioma,High-grade glioma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,DBTRG,PMID:38714355,10.1158/1535-7163.MCT-23-0510,MEK Inhibition Enhances the Antitumor Effect of Radiotherapy in NF1-Deficient Glioblastoma.,,"Adherent high-grade glioma lines with BRAF V600E alteration and varied NF1 status (B76, NGT-41, NMCG-1, DBTRG) were obtained",0.85,Accept,Experimental Usage,DBTRG
3549582f-ff39-5bfd-9c26-00e57d7805ae,Brain,Glioblastoma,Glioblastoma,,Cancer cell line,,,,,,,T98G,PMID:38714355,10.1158/1535-7163.MCT-23-0510,MEK Inhibition Enhances the Antitumor Effect of Radiotherapy in NF1-Deficient Glioblastoma.,,"LN229 was obtained from ATCC, T98G was a gift from the Laterra laboratory, and both were cultured as recommended",0.8,Accept,Experimental Usage,T98G
07eab8f2-f28c-5ea9-b326-a0c94aa93543,Brain,Glioma,Glioma,,Cancer cell line,,,,,,,U251,PMID:32419643 | PMID:33934112 | PMID:25043298,10.1177/1533033820919759 | 10.1038/s41419-021-03716-6 | 10.1038/onc.2014.185,Long Noncoding RNA WT1-AS Inhibit Cell Malignancy via miR-494-3p in Glioma. | HIF1α-dependent induction of the mitochondrial chaperone TRAP1 regulates bioenergetic adaptations to hypoxia. | Oncogenic role of Merlin/NF2 in glioblastoma.,,"4 glioma cell lines (U87, U118, U251, and A172) were commercially procured from Shanghai Cell Bank of the Chinese Academy of Sciences | Experiments were performed on human U87 and U251 glioblastoma cells | By selecting sub-populations of U251 glioblastoma cells, we observed that high expression of phosphorylated Merlin...",0.9,Accept,Experimental Usage,U251
9c2a04f2-e089-5e02-9ca9-9469e88a1762,Nerve,Peripheral nerve sheath,Plexiform Neurofibroma,Neurofibromatosis Type 1,Finite cell line,,,,,,,PNF-derived Schwann,PMID:25340526,10.1371/journal.pone.0107760,Nilotinib is more potent than imatinib for treating plexiform neurofibroma in vitro and in vivo.,,"Schwann cells from the PNF were cultured and identified as previously described. After ensuring purity of 85%, PNF-derived Schwann cells were treated with nilotinib and imatinib",0.85,Accept,Experimental Usage,PNF-derived Schwann cells
f7e2bb13-b9f5-5efc-a11e-4f2d3e0de0bb,Brain,Glioblastoma,Glioblastoma,,Cancer cell line,,,,,,,GBM1,PMID:39472976,10.1186/s40478-024-01875-z,NF1 expression profiling in IDH-wildtype glioblastoma: genomic associations and survival outcomes.,,"glioblastoma neurosphere lines with previously characterized levels of NF1 expression: JHH-520 (NF1-deficient), GBM1 (NF1-intact)",0.9,Accept,Experimental Usage,GBM1 cell line
4ee95ac2-12db-5825-b4fc-fb2d8d0726ef,Brain,Glioblastoma,Glioblastoma,,Cancer cell line,,,,,,,JHH-0879,PMID:39472976,10.1186/s40478-024-01875-z,NF1 expression profiling in IDH-wildtype glioblastoma: genomic associations and survival outcomes.,,"glioblastoma neurosphere lines with previously characterized levels of NF1 expression: JHH-520 (NF1-deficient), GBM1 (NF1-intact), and JHH-0879 (NF1-intact)",0.9,Accept,Experimental Usage,JHH-0879 cell line
622ddce9-3f48-5a21-8b4a-bbc4ea4219c2,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,S520,PMID:20049725 | PMID:18483311,10.1002/emmm.200900027 | 10.1158/1535-7163.MCT-07-2335,Integrative genomic analyses of neurofibromatosis tumours identify SOX9 as a biomarker and survival gene. | Effective in vivo targeting of the mammalian target of rapamycin pathway in malignant peripheral nerve sheath tumors.,,"We maintained MPNST cell lines ST88-14, STS26T, S520, S462, 88-3, 90-8 and YST1 | MPNST cell lines STS26T, ST8814, ST88-3 S462, T265p21, S520, 90–8, and YST1...All cell lines were from NF1 patients except YST-1 and STS26T",0.9,Accept,Experimental Usage,S520
be58e700-bdd6-5072-9b52-fb4f88c3eb7d,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,88-3,PMID:20049725,10.1002/emmm.200900027,Integrative genomic analyses of neurofibromatosis tumours identify SOX9 as a biomarker and survival gene.,,"We maintained MPNST cell lines ST88-14, STS26T, S520, S462, 88-3, 90-8 and YST1",0.9,Accept,Experimental Usage,88-3
73fcc875-6ee3-59bb-8aa3-9fe75b50d858,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,YST1,PMID:20049725 | PMID:18483311,10.1002/emmm.200900027 | 10.1158/1535-7163.MCT-07-2335,Integrative genomic analyses of neurofibromatosis tumours identify SOX9 as a biomarker and survival gene. | Effective in vivo targeting of the mammalian target of rapamycin pathway in malignant peripheral nerve sheath tumors.,,"We maintained MPNST cell lines ST88-14, STS26T, S520, S462, 88-3, 90-8 and YST1 | MPNST cell lines STS26T, ST8814, ST88-3 S462, T265p21, S520, 90–8, and YST1...All cell lines were from NF1 patients except YST-1 and STS26T",0.9,Accept,Experimental Usage,YST1
69545a99-0d1d-50f0-87d9-9d4b28f1ab5c,Nerve,Cutaneous neurofibroma,Cutaneous neurofibroma,Neurofibromatosis Type 1,Finite cell line,,,,,,,icNF98.4c,PMID:41564118,10.1371/journal.pone.0340183,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,,immortalized cNF cell lines through transduction with wild-type human telomerase reverse transcriptase (hTERT) and murine cyclin-dependent kinase 4 (mCdk4) genes,0.95,Accept,Development,icNF98.4c
df25f9d1-b685-5fff-bc04-de2389b51c64,Nerve,Cutaneous neurofibroma,Cutaneous neurofibroma,Neurofibromatosis Type 1,Finite cell line,,,,,,,icNF00.10a,PMID:41564118,10.1371/journal.pone.0340183,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,,immortalized cNF cell lines through transduction with wild-type human telomerase reverse transcriptase (hTERT) and murine cyclin-dependent kinase 4 (mCdk4) genes,0.95,Accept,Development,icNF00.10a
bb399a47-3006-5d54-8754-c067e5a785a0,Nerve,Cutaneous neurofibroma,Cutaneous neurofibroma,Neurofibromatosis Type 1,Finite cell line,,,,,,,icNF04.9a,PMID:41564118,10.1371/journal.pone.0340183,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,,immortalized cNF cell lines through transduction with wild-type human telomerase reverse transcriptase (hTERT) and murine cyclin-dependent kinase 4 (mCdk4) genes,0.95,Accept,Development,icNF04.9a
4bc93c3e-3ee1-52da-b265-85b9b1858403,Nerve,Cutaneous neurofibroma,Cutaneous neurofibroma,Neurofibromatosis Type 1,Finite cell line,,,,,,,i28cNF,PMID:41564118,10.1371/journal.pone.0340183,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,,immortalized cNF cell lines through transduction with wild-type human telomerase reverse transcriptase (hTERT) and murine cyclin-dependent kinase 4 (mCdk4) genes,0.95,Accept,Development,i28cNF
b4d373d2-fec6-599c-a8e0-85102e5ab336,Nerve,Cutaneous neurofibroma,Cutaneous neurofibroma,Neurofibromatosis Type 1,Finite cell line,,,,,,,i18cNF,PMID:41564118,10.1371/journal.pone.0340183,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,,immortalized cNF cell lines through transduction with wild-type human telomerase reverse transcriptase (hTERT) and murine cyclin-dependent kinase 4 (mCdk4) genes,0.95,Accept,Development,i18cNF
47a890ce-e8e1-58e9-abd1-396f30119ee4,Nerve,Cutaneous neurofibroma,Cutaneous neurofibroma,Neurofibromatosis Type 1,Finite cell line,,,,,,,i21cNF,PMID:41564118,10.1371/journal.pone.0340183,Immortalization and characterization of Schwann cell lines derived from NF1-associated cutaneous neurofibromas.,,immortalized cNF cell lines through transduction with wild-type human telomerase reverse transcriptase (hTERT) and murine cyclin-dependent kinase 4 (mCdk4) genes,0.95,Accept,Development,i21cNF
b0020082-8199-5bf0-93fd-7d29f2da1365,Skin,Foreskin,,,Finite cell line,,,,,,,CCD-1112Sk,PMID:32642733,10.1093/noajnl/vdz061,KIF11 and KIF15 mitotic kinesins are potential therapeutic vulnerabilities for malignant peripheral nerve sheath tumors.,,the commercial human foreskin fibroblast (HFF) cell line CCD-1112Sk (ATCC),0.9,Accept,Experimental Usage,CCD-1112Sk
99356176-3cc2-5af4-a888-42ba353f379c,Bacteria,,,,Finite cell line,,,,,,,Rosetta2(DE3) competent,PMID:24882693,10.1016/j.jmb.2014.05.011,Molecular conformation of the full-length tumor suppressor NF2/Merlin--a small-angle neutron scattering study.,,"The expression plasmids were transformed into the Rosetta2(DE3) competent cells (EMD Biosciences, Inc)",0.85,Accept,Experimental Usage,Rosetta2(DE3) competent cells
d101dfd6-6d34-512a-8c60-671a059abad3,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,ST88-3,PMID:18483311,10.1158/1535-7163.MCT-07-2335,Effective in vivo targeting of the mammalian target of rapamycin pathway in malignant peripheral nerve sheath tumors.,,"MPNST cell lines STS26T, ST8814, ST88-3 S462, T265p21, S520, 90–8, and YST1...All cell lines were from NF1 patients except YST-1 and STS26T",0.9,Accept,Experimental Usage,ST88-3
d6faa9df-da18-5590-9ecc-1f9eee8532f9,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,T265p21,PMID:18483311,10.1158/1535-7163.MCT-07-2335,Effective in vivo targeting of the mammalian target of rapamycin pathway in malignant peripheral nerve sheath tumors.,,"MPNST cell lines STS26T, ST8814, ST88-3 S462, T265p21, S520, 90–8, and YST1...All cell lines were from NF1 patients except YST-1 and STS26T",0.9,Accept,Experimental Usage,T265p21
be4fc082-9500-5bc9-9d17-9aa1444b22a1,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,,Cancer cell line,,,,,,,DS-red STS26T,PMID:18483311,10.1158/1535-7163.MCT-07-2335,Effective in vivo targeting of the mammalian target of rapamycin pathway in malignant peripheral nerve sheath tumors.,,Mice were injected s.c. with a stably transfected DS-red STS26T cell line,0.9,Accept,Experimental Usage,DS-red STS26T cell line
bc5b871f-4310-5cbd-b4d7-6bc40e5ae7dd,Nerve,Peripheral nerve sheath,Plexiform neurofibroma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,hTERT ipNF05.5,PMID:37140985,10.1172/JCI168227,Basement membrane proteins in extracellular matrix characterize NF1 neurofibroma development and response to MEK inhibitor.,,"The human pNF cell line hTERT ipNF05.5 (ATCC, CRL-3388) and the normal Schwann cell line hTERT ipn02.3 2λ (ATCC, CRL-3392)...",0.95,Accept,Experimental Usage,hTERT ipNF05.5
cfcf7036-c25c-587f-8308-4d95cf988d38,Nerve,Peripheral nerve sheath,,,Finite cell line,,,,,,,hTERT ipn02.3 2λ,PMID:37140985 | PMID:38127282,10.1172/JCI168227 | 10.1158/1078-0432.CCR-23-2548,Basement membrane proteins in extracellular matrix characterize NF1 neurofibroma development and response to MEK inhibitor. | Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,"...and the normal Schwann cell line hTERT ipn02.3 2λ (ATCC, CRL-3392) were cultured in DMEM... | Immortalized human normal (hTERT ipn02.3 2λ) and NF1 deficient neurofibroma Schwann cells",0.9,Accept,Experimental Usage,hTERT ipn02.3 2λ
8f78ce72-6d9c-590f-9091-ee42d875b5c5,Nerve,Dorsal root ganglion,,Neurofibromatosis Type 1,Finite cell line,,,,,,,E13.5 DRG neurosphere,PMID:37140985,10.1172/JCI168227,Basement membrane proteins in extracellular matrix characterize NF1 neurofibroma development and response to MEK inhibitor.,,"Isolation and culture of E13.5 DRG neurosphere cells were performed as previously described (6, 9, 52).",0.8,Accept,Experimental Usage,E13.5 DRG neurosphere cells
7f63a873-2316-525c-8db0-67a071e3fa44,Brain,Cerebellum,Medulloblastoma,,Cancer cell line,,,,,,,Daoy,PMID:20551058,10.1158/0008-5472.CAN-09-3769,Cyclic AMP suppression is sufficient to induce gliomagenesis in a mouse model of neurofibromatosis-1.,,expression and activity of catalytically active and inactive PDE4A1 constructs were determined first in Daoy medulloblastoma cells (American Type Culture Collection),0.85,Accept,Experimental Usage,Daoy
f31b01d0-5fd9-59a8-b044-3665fe3e9236,Nerve,Neural crest,,Neurofibromatosis Type 1,Embryonic stem cell,,,,,,,NF1-/- iPSC-derived neural crest,PMID:38175707,10.1172/jci.insight.168826,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas.,,NF1–/– iPSC-derived neural crest cells were plated in SC differentiation media for 5 days,0.85,Accept,Experimental Usage,NF1-/- iPSC-derived neural crest cells
9cac64e8-0ab3-50f0-a626-862876b9d5f8,Nerve,Peripheral nerve,Neurofibroma,Neurofibromatosis Type 1,Finite cell line,,,,,,,hTERT NF1 ipNF95.6,PMID:38127282,10.1158/1078-0432.CCR-23-2548,Spatial Gene-Expression Profiling Unveils Immuno-oncogenic Programs of NF1-Associated Peripheral Nerve Sheath Tumor Progression.,,NF1 deficient neurofibroma Schwann cells (hTERT NF1 ipNF95.6) were obtained from Dr. Peggy Wallace,0.85,Accept,Experimental Usage,hTERT NF1 ipNF95.6 cell line
23b8d261-4be1-5dec-a174-3bc7647bc94f,Nerve,Peripheral nerve sheath,Plexiform Neurofibroma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,ipNF05.5-MX,PMID:38136356,10.3390/cancers15245811,Drug Responses in Plexiform Neurofibroma Type I (PNF1) Cell Lines Using High-Throughput Data and Combined Effectiveness and Potency.,,"...NF1 −/− plexiform neurofibroma cell lines (PNF1 cells) ipNF05.5-MX, ipNF06.2A, ipNF95.11b C/T, and ipNF95.6 as test lines...",0.9,Accept,Experimental Usage,ipNF05.5-MX
abd7894b-6f36-57e2-8cd7-c6ef1e190c68,Nerve,Peripheral nerve sheath,Plexiform Neurofibroma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,ipNF95.11b C/T,PMID:38136356,10.3390/cancers15245811,Drug Responses in Plexiform Neurofibroma Type I (PNF1) Cell Lines Using High-Throughput Data and Combined Effectiveness and Potency.,,"...NF1 −/− plexiform neurofibroma cell lines (PNF1 cells) ipNF05.5-MX, ipNF06.2A, ipNF95.11b C/T, and ipNF95.6 as test lines...",0.9,Accept,Experimental Usage,ipNF95.11b C/T
e4c7659a-3505-5413-aca5-395f2a0c10f8,Nerve,Peripheral nerve,,,Finite cell line,,,,,,,ipNF02.3 2λ,PMID:38136356,10.3390/cancers15245811,Drug Responses in Plexiform Neurofibroma Type I (PNF1) Cell Lines Using High-Throughput Data and Combined Effectiveness and Potency.,,"...additional neurofibromin-competent cell lines, specifically human foreskin fibroblasts [HFF] and the Schwann cell lines ipNF02.3 2λ, ipNF02.8...",0.85,Accept,Experimental Usage,ipNF02.3 2λ
3565927d-e858-5eac-aeea-3b0bfad42bdf,Nerve,Peripheral nerve,,,Finite cell line,,,,,,,ipNF02.8,PMID:38136356,10.3390/cancers15245811,Drug Responses in Plexiform Neurofibroma Type I (PNF1) Cell Lines Using High-Throughput Data and Combined Effectiveness and Potency.,,"...additional neurofibromin-competent cell lines, specifically human foreskin fibroblasts [HFF] and the Schwann cell lines ipNF02.3 2λ, ipNF02.8...",0.85,Accept,Experimental Usage,ipNF02.8
4759e8ba-b29a-58eb-bad8-160f243e4f6e,Nerve,Peripheral nerve sheath,Neurofibroma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,NF95.11b,PMID:38216572,10.1038/s41467-024-44755-9,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.,,"Patient-derived neurofibroma (NF95.11b, NF95.6) or MPNST (SNF02.2, SNF94.3, SNF96.2, ST88-14) cell lines",0.9,Accept,Experimental Usage,NF95.11b
6c3cc53f-b3e5-58dc-bbe2-f0a8d11e9a76,Nerve,Peripheral nerve sheath,Neurofibroma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,NF95.6,PMID:38216572,10.1038/s41467-024-44755-9,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.,,"Patient-derived neurofibroma (NF95.11b, NF95.6) or MPNST (SNF02.2, SNF94.3, SNF96.2, ST88-14) cell lines",0.9,Accept,Experimental Usage,NF95.6
cda1c13a-47d6-5e8a-933f-805a61108d62,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,SNF94.3,PMID:38216572,10.1038/s41467-024-44755-9,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.,,"Patient-derived neurofibroma (NF95.11b, NF95.6) or MPNST (SNF02.2, SNF94.3, SNF96.2, ST88-14) cell lines",0.9,Accept,Experimental Usage,SNF94.3
cf536d94-52ae-5b02-b0af-27ea0bcd85aa,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,JW18.2,PMID:38216572,10.1038/s41467-024-44755-9,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.,,Subcutaneous allografts were performed by implanting 5 million JW18.2 or JW23.3 MPNST allografts cells,0.85,Accept,Experimental Usage,JW18.2
bdaa0134-6ccc-58a1-96fe-06048cca5f31,Nerve,Peripheral nerve sheath,Malignant Peripheral Nerve Sheath Tumor,Neurofibromatosis Type 1,Cancer cell line,,,,,,,JW23.3,PMID:38216572,10.1038/s41467-024-44755-9,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance.,,Subcutaneous allografts were performed by implanting 5 million JW18.2 or JW23.3 MPNST allografts cells,0.85,Accept,Experimental Usage,JW23.3
e0c247ed-04f8-5270-bb80-c82f5b38bcaf,Brain,Meninges,Meningioma,Neurofibromatosis Type 2,Cancer cell line,,,,,,,KT21-MG1,PMID:36148553,10.1093/brain/awac342,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma.,,meningioma cell lines BenMen-1 (Grade 1) and KT21-MG1 (Grade 3) were cultured in DMEM/10% FBS,0.9,Accept,Experimental Usage,KT21-MG1
460c872a-9d2f-5138-96ec-d90b4c3c07d5,Kidney,,,,Cancer cell line,,,,,,,293FT,PMID:36148553,10.1093/brain/awac342,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma.,,Viral media was produced using 293FT cells transfected using Fugene 6 (Promega) in optiMEM (Gibco),0.85,Accept,Experimental Usage,293FT
3b885fc6-2b81-5135-b19d-41858172ab16,Skin,Connective tissue,,Neurofibromatosis Type 2,Finite cell line,,,,,,,NF2 primary fibroblasts,PMID:36420221,10.1016/j.omtn.2022.10.026,Antisense oligonucleotides targeting exon 11 are able to partially rescue the NF2-related schwannomatosis phenotype ,,Patient primary fibroblasts carrying NF2 germline pathogenic variants were treated with the specific single or paired PMOs,0.9,Accept,Experimental Usage,NF2 primary fibroblasts
fa2d697c-87d5-5ca6-8521-55dfc7fcb50f,Nerve,Vestibular nerve,Vestibular Schwannoma,Neurofibromatosis Type 2,Finite cell line,,,,,,,Primary human vestibular schwannoma (VS) cell cultures,PMID:32438526,10.1002/lary.28671,Effects of Neurod1 Expression on Mouse and Human Schwannoma Cells.,,Primary human vestibular schwannoma (VS) cell cultures were transduced with adenoviral vectors expressing Neurod1,0.9,Accept,Experimental Usage,Primary human vestibular schwannoma (VS) cell cultures
59af1a48-5ee8-5532-90c0-5083623295ab,Nerve,Sciatic nerve,,,Finite cell line,,,,,,,Primary normal rat Schwann,PMID:18367665,10.1124/jpet.107.135830,Induction of apoptosis in neurofibromatosis type 1 malignant peripheral nerve sheath tumor cell lines by a combination of novel farnesyl transferase inhibitors and lovastatin.,,Primary normal rat Schwann cells were isolated from the sciatic nerves of neonatal Sprague-Davey Rats,0.85,Accept,Experimental Usage,Primary normal rat Schwann cells
288557ae-3aa6-5fe4-b4f2-c31f47d02d5c,Nerve,Peripheral nerve,Plexiform Neurofibroma,Neurofibromatosis Type 1,Cancer cell line,,,,,,,ipNF05.5 Mixed Clones,PMID:40723243,10.3390/cancers17142359,The Combination of HSP90 Inhibitors and Selumetinib Reinforces the Inhibitory Effects on Plexiform Neurofibromas.,,"pNF cell lines, ipNF95.11bC, ipnNF95.11c, ipNF05.5 Single Clone, and ipNF05.5 Mixed Clones were obtained from the American Type Culture Collection",0.9,Accept,Experimental Usage,ipNF05.5 Mixed Clones
2cfe2fe7-e0f5-5eec-8a23-6ca6e83eb7ad,Bone,Bone marrow,,Neurofibromatosis Type 1,,,,,,,,Nf1flox/flox bone marrow stromal,PMID:25043591,10.1002/jbmr.2316,Combined MEK inhibition and BMP2 treatment promotes osteoblast differentiation and bone healing in Nf1Osx -/- mice.,,ex vivo-based cell culture approach based on the use of Nf1(flox/flox) bone marrow stromal cells,0.8,Accept,Experimental Usage,Nf1flox/flox bone marrow stromal cells
7480155a-57b0-57dc-922d-abf33faa35e1,Bacterial,,,,Finite cell line,,,,,,,DH5α bacteria,PMID:19144871,10.3181/0809-RM-275,Identification of erythrocyte p55/MPP1 as a binding partner of NF2 tumor suppressor protein/Merlin.,,"The fusion proteins, MBP-merlin-N and MBP-merlin-C, were expressed in the DH5α bacteria and purified using the amylose resin",0.8,Accept,Experimental Usage,DH5α bacteria
ac5786d9-0742-5caf-a7fc-62296288ec15,Skin,Tail-tip fibroblasts,,,Finite cell line,,,,,,,tail-tip fibroblasts (TTFs),PMID:28392281,10.1016/j.expneurol.2017.04.001,Human stem cell modeling in neurofibromatosis type 1 (NF1).,,The first direct lineage conversion of post-mitotic neurons from mouse embryonic fibroblasts (MEFs) and tail-tip fibroblasts (TTFs),0.9,Accept,Experimental Usage,tail-tip fibroblasts (TTFs)
e4274a5c-5e95-5610-aeb8-5fa130b1f8c4,Brain,fetal brain,,,Finite cell line,,,,,,,Neural stem,PMID:36241865,10.1038/s12276-022-00850-9,Transplanting neurofibromatosis-1 gene knockout neural stem cells improve functional recovery in rats with spinal cord injury by enhancing the mTORC2 pathway.,,NSCs were obtained from the fetal brains of embryonic Day 14 pregnant Sprague‒Dawley rats,0.8,Accept,Experimental Usage,Neural stem cells
ef45ea0c-0c92-5916-b2bb-3e9c6f13c3ac,Nerve,Spinal cord,,Neurofibromatosis Type 2,Finite cell line,,,,,,,Nf2-deficient spinal cord neural progenitor,PMID:24817309,10.1371/journal.pone.0097320,Nf2/Merlin controls spinal cord neural progenitor function in a Rac1/ErbB2-dependent manner.,,we leveraged primary mouse Nf2-deficient spinal cord neural progenitor cells,0.9,Accept,Experimental Usage,Nf2-deficient spinal cord neural progenitor cells
