_pmid,_doi,_publicationTitle,_year,_context,_confidence,_verdict,_usageType,softwareName,softwareType,softwareVersion,programmingLanguage,sourceRepository,documentation,licenseType,containerized,maintainer
PMID:32369930,10.3390/genes11050499,Unmasking Intra-tumoral Heterogeneity and Clonal Evolution in NF1-MPNST.,,Gene counts and transcript counts were normalized by CPM (counts per million) by using edgeR package,0.9,Accept,Experimental Usage,edgeR,Package/Library,,R,,,,,
PMID:32369930,10.3390/genes11050499,Unmasking Intra-tumoral Heterogeneity and Clonal Evolution in NF1-MPNST.,,Heatmap visualizations were created using gplots R package,0.9,Accept,Experimental Usage,gplots,Package/Library,,R,,,,,
PMID:32369930,10.3390/genes11050499,Unmasking Intra-tumoral Heterogeneity and Clonal Evolution in NF1-MPNST.,,PantherDB was utilized to discover GO terms and pathways that may be affected by these genes,0.9,Accept,Experimental Usage,PantherDB,Database,,,,,,,
PMID:38201517,10.3390/cancers16010089,Synergistic Suppression of NF1 Malignant Peripheral Nerve Sheath Tumor Cell Growth in Culture and Orthotopic Xenografts by Combinational Treatment with Statin and Prodrug Farnesyltransferase Inhibitor PAMAM G4 Dendrimers.,,"Drug–drug interactions were analyzed with CompuSyn software Version 1.0 (Informer Technologies, Los Angeles, CA, USA; software is available at https://www.compusyn.software.informer.com",0.95,Accept,Experimental Usage,CompuSyn software Version 1.0,Analysis Software,1.0,,,,,,
PMID:38201517,10.3390/cancers16010089,Synergistic Suppression of NF1 Malignant Peripheral Nerve Sheath Tumor Cell Growth in Culture and Orthotopic Xenografts by Combinational Treatment with Statin and Prodrug Farnesyltransferase Inhibitor PAMAM G4 Dendrimers.,,"In vivo S462TY sciatic nerve tumor xenograft data were analyzed using IBM SPSS Statistics software version 29.0.1.0 (IBM, Armonk, NY, USA).",0.9,Accept,Experimental Usage,IBM SPSS Statistics software version 29.0.1.0,Analysis Software,29.0.1.0,,,,,,
PMID:38201517,10.3390/cancers16010089,Synergistic Suppression of NF1 Malignant Peripheral Nerve Sheath Tumor Cell Growth in Culture and Orthotopic Xenografts by Combinational Treatment with Statin and Prodrug Farnesyltransferase Inhibitor PAMAM G4 Dendrimers.,,Internally developed MR software SPIN (Signal Processing in MR (Version SVN Revision 1895); http://mrc.wayne.edu (accessed on 15 December 2023)) was used for tumor volume measurement.,0.95,Accept,Experimental Usage,SPIN (Signal Processing in MR Version SVN Revision 1895),Analysis Software,SVN Revision 1895,,http://mrc.wayne.edu,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,which were sequenced on the Illumina NovaSeq6000 sequencing machine using S4 flow cells,0.9,Accept,Experimental Usage,Illumina NovaSeq6000,Other,,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,Raw sequencing reads were mapped to the GRCh38 build of the human reference genome using BWA-MEM (46) version 0.7.17-r1188,0.85,Accept,Experimental Usage,BWA-MEM,Analysis Software,0.7.17-r1188,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"Aligned reads in BAM format were processed following the Genome Analysis Toolkit (GATK, version 4.1.8.0) Best Practices workflow",0.85,Accept,Experimental Usage,GATK,Analysis Software,4.1.8.0,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,NGSCheckMate was utilized using default options to verify that sequencing data from tumor–normal pairs corresponded to the same individual,0.85,Accept,Experimental Usage,NGSCheckMate,Analysis Software,,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"The germline short variant discovery workflow from GATK (version 4.1.8.0; ref. 47), Strelka2 (version 2.9.2; ref. 51)",0.85,Accept,Experimental Usage,Strelka2,Analysis Software,2.9.2,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,and VarDict (version 1.8.2; ref. 52) were used to detect germline SNVs and INDELs in the WGS data,0.85,Accept,Experimental Usage,VarDict,Analysis Software,1.8.2,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,Annovar (version 2018Apr16) was used to annotate all variants (53),0.85,Accept,Experimental Usage,Annovar,Analysis Software,2018Apr16,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,All variants were also manually curated through visual inspection of raw sequencing reads using BamSnap (54),0.85,Accept,Experimental Usage,BamSnap,Analysis Software,,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,we called SVs in all matched normal samples using Manta (version 1.6.0; ref. 55),0.85,Accept,Experimental Usage,Manta,Analysis Software,1.6.0,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"LUMPY (version 0.2.13; ref. 56), SvABA (version 1.1.3; ref. 57), and Delly (version 0.8.3; refs. 57, 58)",0.85,Accept,Experimental Usage,LUMPY,Analysis Software,0.2.13,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"LUMPY (version 0.2.13; ref. 56), SvABA (version 1.1.3; ref. 57), and Delly (version 0.8.3; refs. 57, 58)",0.85,Accept,Experimental Usage,SvABA,Analysis Software,1.1.3,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"LUMPY (version 0.2.13; ref. 56), SvABA (version 1.1.3; ref. 57), and Delly (version 0.8.3; refs. 57, 58)",0.85,Accept,Experimental Usage,Delly,Analysis Software,0.8.3,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"In addition, we computed the sequencing coverage at 500-bp windows using mosdepth (59)",0.85,Accept,Experimental Usage,mosdepth,Analysis Software,,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"Somatic SNVs were detected using Mutect2 (GATK version 4.1.8.0), MuSE (version v1.0rc; ref. 60)",0.85,Accept,Experimental Usage,Mutect2,Analysis Software,,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"Somatic SNVs were detected using Mutect2 (GATK version 4.1.8.0), MuSE (version v1.0rc; ref. 60)",0.85,Accept,Experimental Usage,MuSE,Analysis Software,v1.0rc,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"To identify driver genes, we used the R package dNdScv (61)",0.85,Accept,Experimental Usage,dNdScv,Package/Library,,R,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,Mutational signatures were extracted de novo using nonnegative matrix factorization (NMF) as implemented in the R package NMF (62),0.85,Accept,Experimental Usage,NMF,Package/Library,,R,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,assigned to existing ones using a cosine similarity cutoff of 0.85 using the R package MutationalPatterns (64),0.85,Accept,Experimental Usage,MutationalPatterns,Package/Library,,R,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,Mutations at microsatellite loci were detected using MSIprofiler (https://github.com/parklab/MSIprofiler),0.85,Accept,Experimental Usage,MSIprofiler,Analysis Software,,,https://github.com/parklab/MSIprofiler,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"For WGS data, the software packages FACETS (version 0.12.1) and ascatNGS (version 2.5.1) were used to detect somatic copy-number alterations",0.85,Accept,Experimental Usage,FACETS,Analysis Software,0.12.1,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"For WGS data, the software packages FACETS (version 0.12.1) and ascatNGS (version 2.5.1) were used to detect somatic copy-number alterations",0.85,Accept,Experimental Usage,ascatNGS,Analysis Software,2.5.1,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"LogR and BAF values were calculated for all tumor samples with a corresponding retained normal sample. Tumor LogR values were corrected for GC content, and copy-number profiles were generated using ASCAT (68)",0.85,Accept,Experimental Usage,ASCAT,Analysis Software,,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"For WGS data, NMF as implemented in sigProfilerExtractor was used to extract de novo copy-number signatures",0.85,Accept,Experimental Usage,sigProfilerExtractor,Analysis Software,,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"In each case, the de novo signatures were decomposed into previously identified pan-cancer copy-number signatures (27) using the function sigProfilerSingleSample",0.85,Accept,Experimental Usage,sigProfilerSingleSample,Analysis Software,,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,Chromothripsis events were detected using ShatterSeek (version 0.7) using recommended cutoff values (72),0.85,Accept,Experimental Usage,ShatterSeek,Analysis Software,0.7,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,Sequencing reads were mapped to the transcriptome using the STAR aligner (version 2.7.4a; ref. 74),0.85,Accept,Experimental Usage,STAR,Analysis Software,2.7.4a,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,Gene-expression counts were generated using HTSeq (v.0.6.1p1; ref. 75),0.85,Accept,Experimental Usage,HTSeq,Analysis Software,0.6.1p1,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,Differential expression analysis was performed using DESeq2 (76),0.85,Accept,Experimental Usage,DESeq2,Package/Library,,R,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,Gene fusions were detected using ARRIBA (version 2.1.0; ref. 77),0.85,Accept,Experimental Usage,ARRIBA,Analysis Software,2.1.0,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"TopHat-fusion (version 2.1.0; ref. 78), EricScript (version 0.5.5; ref. 79), and STAR-Fusion (version 1.10.1; ref. 80)",0.85,Accept,Experimental Usage,TopHat-fusion,Analysis Software,2.1.0,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"TopHat-fusion (version 2.1.0; ref. 78), EricScript (version 0.5.5; ref. 79), and STAR-Fusion (version 1.10.1; ref. 80)",0.85,Accept,Experimental Usage,EricScript,Analysis Software,0.5.5,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,"TopHat-fusion (version 2.1.0; ref. 78), EricScript (version 0.5.5; ref. 79), and STAR-Fusion (version 1.10.1; ref. 80)",0.85,Accept,Experimental Usage,STAR-Fusion,Analysis Software,1.10.1,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,Immune infiltration was estimated using consensusTME using the sarcoma cell-type–specific genes derived from TCGA (81),0.85,Accept,Experimental Usage,consensusTME,Analysis Software,,,,,,,
PMID:36598417,10.1158/2159-8290.CD-22-0786,Genomic Patterns of Malignant Peripheral Nerve Sheath Tumor (MPNST) Evolution Correlate with Clinical Outcome and Are Detectable in Cell-Free DNA.,,Raw Methylation EPIC data were uniformly processed using the R package minfi (version 1.34.0; ref. 86),0.85,Accept,Experimental Usage,minfi,Package/Library,1.34.0,R,,,,,
