animalModelId,strainNomenclature,backgroundStrain,backgroundSubstrain,donorId,transplantationDonorId,animalModelOfManifestation,animalModelGeneticDisorder,transplantationType,animalState,generation,_pmid,_doi,_publicationTitle,_foundIn,_confidence,_contextSnippet,_whyMissed,_reasoning,_source,_completenessScore,_criticalFieldsScore,_missingCriticalFields,_hasMinimumFields
e1391f14-ece9-4f2d-b3d5-d2be9a3d73e8,ABWT,,,,,,,,,,PMID:39415595,,Generation of a zebrafish neurofibromatosis model via inducible knockout of nf2a/b.,methods,0.9,"Transgenic lines used in this study were the ABWT (Zebrafish International Resource Center), Tg(HOTCre:Cas9)",Standard zebrafish strain name not recognized,,AI validation - Sonnet 4.5,0,0,,True
4ead7282-a31b-4093-afe4-05890faff833,Nf1 mouse model,,,,,,,,,,PMID:39952425,,Sex-dependent variations of retinal function and architecture in a neurofibromatosis type I mouse model with normal vision.,abstract,0.8,"...neurofibromatosis type 1 (NF1) mouse model, a syndromic model of autism spectrum disorders (ASD). We used Nf1...","The abstract mentions 'We used Nf1' which likely refers to an Nf1 mouse model, but the text is cut off. This should have been detected as an animal model.",,AI validation - Sonnet 4.5,0,0,,True
f10bff0f-2c19-4b0b-823c-7ae5bdf9af57,Nf1+/- mice,,,,,,,,,,PMID:40590220,,A haploinsufficiency restoration strategy corrects neurobehavioral deficits in Nf1+/- mice.,methods,1.0,"Nf1 heterozygous (Nf1+/-, C57BL/6) mice have been previously described",Standard mouse strain nomenclature not recognized by mining patterns,,AI validation - Sonnet 4.5,0,0,,True
b005a2aa-823a-4aee-9dba-242fabab61d8,Fbxw11+/- mice,,,,,,,,,,PMID:40590220,,A haploinsufficiency restoration strategy corrects neurobehavioral deficits in Nf1+/- mice.,methods,1.0,"Fbxw11 heterozygous (Fbxw11+/-, C57BL/6NTac) mice were from Knockout Mouse Project (KOMP)",KOMP strain nomenclature not recognized,,AI validation - Sonnet 4.5,0,0,,True
6b3243f9-72d4-4c4c-9e3d-5a468c6ccf68,Fbxw11fl/fl mice,,,,,,,,,,PMID:40590220,,A haploinsufficiency restoration strategy corrects neurobehavioral deficits in Nf1+/- mice.,methods,1.0,Fbxw11 (exon 4 targeted) mice were generated from the Fbxw11fl/fl strain by FLP-FRT recombination,Floxed allele nomenclature not recognized,,AI validation - Sonnet 4.5,0,0,,True
99724897-952c-4b42-8161-a29e17800361,cell-line-derived xenograft,,,,,,,,,,PMID:41023593,,Selective inhibition of BRAF and CRAF sensitizes NF1-deficient malignant peripheral nerve sheath tumors to MEK inhibitors.,abstract,0.9,"efficacy studies in cell-line-derived and patient-derived xenograft models, and immunoblotting/immunohistochemistry were conducted",Cell line xenograft models not recognized,,AI validation - Sonnet 4.5,0,0,,True
564d6000-4617-4f1b-ae9c-f3a3933c05ac,NOD-Rag1 null IL2rg null mice,,,,,,,,,,PMID:41036607,,Pharmacogenomic Synthetic Lethal Screens Reveal Hidden Vulnerabilities and New Therapeutic Approaches for Treatment of NF1-Associated Tumors.,methods,1.0,"S462-TY cells (1.0 × 106) in 50% Matrigel (BD Biosciences) were injected subcutaneously into the flank of 6- to 7-week-old NOD-Rag1 null IL2rg null, NOD rag gamma, NOD-RG (NRG) mice (RRID: JAX:007799)",Immunodeficient mouse strain for xenograft studies with RRID,,AI validation - Sonnet 4.5,0,0,,True
724ed1a4-0bf5-494a-abb6-733aa37fd733,NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ mice,,,,,,,,,,PMID:41036607,,Pharmacogenomic Synthetic Lethal Screens Reveal Hidden Vulnerabilities and New Therapeutic Approaches for Treatment of NF1-Associated Tumors.,methods,1.0,tumor tissue was implanted subcutaneously directly into NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ mice,Mouse strain used for PDX model establishment,,AI validation - Sonnet 4.5,0,0,,True
286e5bb4-6cbb-4934-b372-4701e3bcefab,"Dhh::Cre, Nf1fl/fl, Pten",,,,,,,,,,PMID:41036607,,Pharmacogenomic Synthetic Lethal Screens Reveal Hidden Vulnerabilities and New Therapeutic Approaches for Treatment of NF1-Associated Tumors.,methods,1.0,"The GEMM of high-grade PNSTs was generated as described previously. Dhh::Cre, Nf1fl/fl, Pten experimental class animals were randomized to a treatment or vehicle group",Genetically engineered mouse model (GEMM) with specific genetic modifications,,AI validation - Sonnet 4.5,0,0,,True
9b214aea-ec55-4627-9395-f794c4d30f11,Postn-Cre transgenic mice,,,,,,,,,,PMID:41444363,,Focused ultrasound-mediated drug delivery of bevacizumab in treating NF2-related schwannomatosis in an animal model.,methods,1.0,The Postn-Cre transgenic and conditional Nf2flox/flox knocking alleles were obtained from the Conway and Clapp labs at Indiana University School of Medicine,Specific transgenic mouse strain with Cre recombinase under Postn promoter - clear animal model,,AI validation - Sonnet 4.5,0,0,,True
4a10f1db-59f2-4376-8906-9367cc4d1b15,Nf2flox/flox mice,,,,,,,,,,PMID:41444363,,Focused ultrasound-mediated drug delivery of bevacizumab in treating NF2-related schwannomatosis in an animal model.,methods,1.0,The Postn-Cre transgenic and conditional Nf2flox/flox knocking alleles were obtained from the Conway and Clapp labs,Conditional knockout mouse strain with floxed Nf2 alleles - clear animal model,,AI validation - Sonnet 4.5,0,0,,True
401aefa4-bcdd-4585-a029-ab0cd9fc3f72,Postn-Cre; Nf2flox/flox mice,,,,,,,,,,PMID:41444363,,Focused ultrasound-mediated drug delivery of bevacizumab in treating NF2-related schwannomatosis in an animal model.,methods,1.0,"Included for analysis were only Postn-Cre; Nf2flox/flox mice (n = 42), all Cre-negative controls (n = 114) were excluded",Double transgenic mouse model combining Cre and floxed alleles - primary experimental model,,AI validation - Sonnet 4.5,0,0,,True
c7518cd2-c64c-4505-a386-97c48f0c8aae,nf1 mutant zebrafish,,,,,,,,,,PMID:41582719,,Inhibition of Cxcr4 chemokine receptor signaling improves habituation learning in a zebrafish model of Neurofibromatosis.,abstract,0.95,"...cAMP-PKA signaling in nf1 mutant larval zebrafish. Combining a small-molecule drug screen and RNAseq analysis, we show that cxcr4b expression is increased in nf1 mutants...",Animal model clearly mentioned but not captured by mining patterns. May need patterns for 'mutant' + species combinations.,,AI validation - Sonnet 4.5,0,0,,True
dcfd883a-5ff0-49f7-8a21-c131b65f6984,Nf2 flox/flox mice,,,,,,,,,,PMID:41616055,,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,methods,1.0,Nf2 mice were generated in our laboratory as previously described (flox/flox;Postn-Cre+ (Nf2)). FAK flox mice were purchased through the Jackson Laboratory,Standard mouse strain nomenclature not captured by mining patterns,,AI validation - Sonnet 4.5,0,0,,True
a1cc748f-df82-4354-a36e-d5c2b965b558,FAK flox mice,,,,,,,,,,PMID:41616055,,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,methods,1.0,"FAK flox mice were purchased through the Jackson Laboratory (strain #: 031956, RRID:IMSR_JAX:031956)",Mouse strain with catalog number and RRID not detected,,AI validation - Sonnet 4.5,0,0,,True
d3818215-ccea-4d06-9704-b1ca0af28ee3,Postn-Cre mice,,,,,,,,,,PMID:41616055,,Inhibition of focal adhesion kinase impairs tumor formation and preserves hearing in a murine model of NF2-related schwannomatosis.,methods,1.0,flox/flox;Postn-Cre+ (Nf2)). FAK flox mice were purchased through the Jackson Laboratory,Cre recombinase transgenic line not recognized,,AI validation - Sonnet 4.5,0,0,,True
3700466b-310a-4e81-852e-1d70a9b8f106,NF1 mouse models,,,,,,,,,,PMID:41680443,,Proof-of-principle of NF1 gene therapy in plexiform neurofibroma xenograft mouse models.,abstract,0.95,...we test this hypothesis by building two novel NF1 mouse models with reversible NF1 expression...,Clear mention of 'two novel NF1 mouse models' - these are engineered animal models for research,,AI validation - Sonnet 4.5,0,0,,True
87999712-5add-45b7-8d91-3eae39346dc0,BXH-2 mice,,,,,,,,,,PMID:7474134,,Frequent disruption of the Nf1 gene by a novel murine AIDS virus-related provirus in BXH-2 murine myeloid lymphomas.,abstract,0.9,"Evi-2, a common site of viral integration in BXH-2 myeloid lymphomas, is located within a large intron of the Nf1 tumor suppressor gene","BXH-2 is a well-established recombinant inbred mouse strain used in cancer research, but may not have been recognized by mining patterns",,AI validation - Sonnet 4.5,0,0,,True
d5d0e41d-71f4-420b-8de4-bbad7ea46c99,Nf1 heterozygous mice,,,,,,,,,,PMID:7609078,,Retroviral integration at the Evi-2 locus in BXH-2 myeloid leukemia cell lines disrupts Nf1 expression without changes in steady-state Ras-GTP levels.,abstract,0.85,"...aged mice, heterozygous for a germ line Nf1 mutation, develop myeloid leukemia with loss of the wild-type Nf1 allele...",Animal model described functionally rather than by standard strain nomenclature,,AI validation - Sonnet 4.5,0,0,,True
ee0fcd26-89f2-464f-a841-b34034fbe7ea,NF1(-/-) mice,,,,,,,,,,PMID:7671302,,Loss of neurofibromin results in neurotrophin-independent survival of embryonic sensory and sympathetic neurons.,abstract,0.95,"...both neural crest- and placode-derived sensory neurons isolated from NF1(-/-) embryos develop, extend neurites, and survive in the absence of neurotrophins...",Knockout mouse model clearly mentioned in abstract but not captured by mining algorithms,,AI validation - Sonnet 4.5,0,0,,True
6bd4ddcc-f658-4b91-9503-f7042537a5b1,Holstein cattle,,,,,,,,,,PMID:7977647,,Characterization of naturally occurring cutaneous neurofibromatosis in Holstein cattle. A disorder resembling neurofibromatosis type 1 in humans.,abstract,0.9,A small group of cows in a Holstein dairy herd developed cutaneous neurofibromatosis. This unique condition was investigated and compared with neurofibromatosis type 1 (NF1) in humans.,"The Holstein cattle with naturally occurring cutaneous neurofibromatosis represent a valuable animal model for NF1 research, but may not have been recognized as a research tool due to being described as naturally occurring rather than experimentally generated",,AI validation - Sonnet 4.5,0,0,,True
1cd47270-13e2-4b90-a4a0-88d9b11a1189,K14 Cre mice,,,,,,,,,,PMID:8176268,,Localization of neurofibromin to keratinocytes and melanocytes in developing rat and human skin.,methods,1.0,"K14 Cre mice were available from the Jackson Laboratory (Bar Harbor, ME). All mice were maintained on a mix C57bl/6 background.",Genetically modified mouse strain with vendor information,,AI validation - Sonnet 4.5,0,0,,True
94b8e495-8457-45a3-bcf4-8743121b265a,PLP CreERT2;Nf1 f/-;ROSA-LacZ mice,,,,,,,,,,PMID:8176268,,Localization of neurofibromin to keratinocytes and melanocytes in developing rat and human skin.,methods,1.0,The 22 PLP CreERT2; Nf1 f/−; ROSA-LacZ mice was conditionally activated with a single subcutaneous dose of 4-hydroxytamoxifen (40μg) dissolved in 100% ethanol on the first postnatal day.,Complex genetically modified mouse strain used in experiments,,AI validation - Sonnet 4.5,0,0,,True
e9c7ae6c-a930-4759-899e-284518f91664,Nf1+/- mice,,,,,,,,,,PMID:8176268,,Localization of neurofibromin to keratinocytes and melanocytes in developing rat and human skin.,methods,1.0,CD3+ T cells were purified from the lymph nodes of Nf1+/+ and Nf1+/− mice (age 3–6 months) using pan-T-cell isolation kit,Genetically modified mouse strain (Nf1 heterozygous knockout),,AI validation - Sonnet 4.5,0,0,,True
c664cd73-607b-446c-a07c-3ad66d55150e,Nf1+/+ mice,,,,,,,,,,PMID:8176268,,Localization of neurofibromin to keratinocytes and melanocytes in developing rat and human skin.,methods,1.0,CD3+ T cells were purified from the lymph nodes of Nf1+/+ and Nf1+/− mice (age 3–6 months) using pan-T-cell isolation kit,Wild-type control mouse strain for Nf1 studies,,AI validation - Sonnet 4.5,0,0,,True
158f0e67-bf7b-4527-a8fe-d507f10d25bb,NF1 knockout mice,,,,,,,,,,PMID:8582272,,Neurofibromin-deficient fibroblasts fail to form perineurium in vitro.,abstract,0.85,"transgenic mouse embryos in which the type 1 neurofibromatosis gene was disrupted by homologous recombination (Brannan et al. (1994) Genes Development, 8,1019-1029)",The tool is described functionally rather than by standard strain name - 'NF1 gene disrupted by homologous recombination' represents a knockout mouse model,,AI validation - Sonnet 4.5,0,0,,True
97e924a2-bf78-4bdd-983e-e2f6567e3fa7,Nf1-deficient mice,,,,,,,,,,PMID:9001241,,Nf1-deficient mouse Schwann cells are angiogenic and invasive and can be induced to hyperproliferate: reversion of some phenotypes by an inhibitor of farnesyl protein transferase.,abstract,0.9,mouse Schwann cells heterozygous or null at Nf1 display angiogenic and invasive properties,Animal model not detected - likely due to generic phrasing 'Nf1-deficient' rather than specific strain nomenclature,,AI validation - Sonnet 4.5,0,0,,True
e3a17e19-d4d0-4fa7-a74e-834922311498,Nf1 heterozygous mice,,,,,,,,,,PMID:9001241,,Nf1-deficient mouse Schwann cells are angiogenic and invasive and can be induced to hyperproliferate: reversion of some phenotypes by an inhibitor of farnesyl protein transferase.,abstract,0.85,mouse Schwann cells heterozygous or null at Nf1,Specific genotype mentioned but not recognized as distinct animal model,,AI validation - Sonnet 4.5,0,0,,True
3d2b4513-1a77-49f4-8eab-6e6feae06e17,Nf1 null mice,,,,,,,,,,PMID:9001241,,Nf1-deficient mouse Schwann cells are angiogenic and invasive and can be induced to hyperproliferate: reversion of some phenotypes by an inhibitor of farnesyl protein transferase.,abstract,0.85,mouse Schwann cells heterozygous or null at Nf1,Null mutant genotype mentioned but not captured as animal model,,AI validation - Sonnet 4.5,0,0,,True
94ab86db-dd04-43ee-b1f6-32d9935f7ad5,Nf2 flox/flox mice,,,,,,,,,,PMID:28775147,,Combination Therapy with c-Met and Src Inhibitors Induces Caspase-Dependent Apoptosis of Merlin-Deficient Schwann Cells and Suppresses Growth of Schwannoma Cells.,methods,1.0,Nf2 mice were generated in our laboratory as previously described (flox/flox;Postn-Cre+),Standard mouse strain nomenclature not captured by mining patterns,,AI validation - Sonnet 4.5,0,0,,True
d08d8f04-f53f-4647-828e-a48d637b3f37,FAK flox/flox mice,,,,,,,,,,PMID:28775147,,Combination Therapy with c-Met and Src Inhibitors Induces Caspase-Dependent Apoptosis of Merlin-Deficient Schwann Cells and Suppresses Growth of Schwannoma Cells.,methods,1.0,"FAK flox mice were purchased through the Jackson Laboratory (strain #: 031956, RRID:IMSR_JAX:031956)",Mouse strain with RRID identifier not captured,,AI validation - Sonnet 4.5,0,0,,True
f660e19e-fd44-4317-a0d8-0e8a859f94ba,Postn-Cre mice,,,,,,,,,,PMID:28775147,,Combination Therapy with c-Met and Src Inhibitors Induces Caspase-Dependent Apoptosis of Merlin-Deficient Schwann Cells and Suppresses Growth of Schwannoma Cells.,methods,1.0,flox/flox;Postn-Cre+ (Nf2) mice were generated,Cre recombinase mouse line not captured,,AI validation - Sonnet 4.5,0,0,,True
8d157d82-9e89-4e31-b495-841a757ae65e,K14 Cre mice,,,,,,,,,,PMID:30479396,,NF1 heterozygosity fosters de novo tumorigenesis but impairs malignant transformation.,methods,1.0,"K14 Cre mice were available from the Jackson Laboratory (Bar Harbor, ME). All mice were maintained on a mix C57bl/6 background.",Standard mouse strain nomenclature not captured by mining patterns,,AI validation - Sonnet 4.5,0,0,,True
913095c8-b4fa-4bfc-bf60-a7cf546ca48e,Nf1 f/f mice,,,,,,,,,,PMID:30479396,,NF1 heterozygosity fosters de novo tumorigenesis but impairs malignant transformation.,methods,1.0,we crossed the K14 Cre mice with the Nf1 f/f mice to ultimately obtain K14 Cre; Nf1 f/f mice,Floxed allele nomenclature not recognized,,AI validation - Sonnet 4.5,0,0,,True
51e7b46d-0529-4a6e-8418-529257056a17,PLP CreERT2 mice,,,,,,,,,,PMID:30479396,,NF1 heterozygosity fosters de novo tumorigenesis but impairs malignant transformation.,methods,1.0,PLP CreERT2; Nf1 f/− ; ROSA -LacZ mice was conditionally activated with a single subcutaneous dose of 4-hydroxytamoxifen,Complex transgenic mouse nomenclature not captured,,AI validation - Sonnet 4.5,0,0,,True
8510a492-d271-445a-bedb-6a040875cf32,ROSA-LacZ reporter mice,,,,,,,,,,PMID:30479396,,NF1 heterozygosity fosters de novo tumorigenesis but impairs malignant transformation.,methods,1.0,we crossed the K14 Cre; Nf1 f/f mice with the ROSA -LacZ reporter mouse and observed specific signal,Reporter mouse strain not detected,,AI validation - Sonnet 4.5,0,0,,True
7633a09a-163b-4d85-887f-2439b44ac179,Nf1+/- mice,,,,,,,,,,PMID:30479396,,NF1 heterozygosity fosters de novo tumorigenesis but impairs malignant transformation.,methods,1.0,Nf1 +/− mice (mimicking NF1 patient predisposition mutation) submitted to the two-step carcinogenesis protocol,Heterozygous knockout nomenclature not recognized,,AI validation - Sonnet 4.5,0,0,,True
12cb54bb-5a14-44de-9254-4bf763735442,genetically engineered Scf mice,,,,,,,,,,PMID:29596064,,Contributions of inflammation and tumor microenvironment to neurofibroma tumorigenesis.,abstract,0.85,"In the present study, we use new, genetically engineered Scf mice to decipher the contributions of tumor-derived SCF and mast cells to neurofibroma development.",This appears to be a specific genetically engineered mouse model that should have been detected as an animal model tool,,AI validation - Sonnet 4.5,0,0,,True
86659435-8420-45ad-9bdf-8b66dff4ea6b,C57BL6/J Nf1+/-;Trp53+/- mice,,,,,,,,,,PMID:32642734,,Whole exome sequencing reveals the maintained polyclonal nature from primary to metastatic malignant peripheral nerve sheath tumor in two patients with NF1,methods,1.0,Murine MPNST tumor lines established from C57BL6/J Nf1+/−;Trp53+/− (NPcis),Specific genetically modified mouse strain not captured,,AI validation - Sonnet 4.5,0,0,,True
6acbf11b-71a1-43da-bcea-b83213837911,B6N-Tyrc-Brd/BrdCrCrl mice,,,,,,,,,,PMID:32642734,,Whole exome sequencing reveals the maintained polyclonal nature from primary to metastatic malignant peripheral nerve sheath tumor in two patients with NF1,methods,1.0,4-week-old male B6N-Tyrc-Brd/BrdCrCrl mice (Charles Rivers),Specific mouse strain with vendor not captured,,AI validation - Sonnet 4.5,0,0,,True
f2cf8a07-c66f-41bf-8a9c-d7ae74b45eee,NF1 R1947X minipig model,,,,,,,,,,PMID:33978635,,Selumetinib normalizes Ras/MAPK signaling in clinically relevant neurofibromatosis type 1 minipig tissues in vivo.,methods,1.0,"To generate a minipig model of NF1, we mimicked a recurrent nonsense mutation p.Arg1947X (R1947X) identified in 62 of 8100 (± 8) unrelated and symptomatic NF1 patients.",Animal model with specific genetic modification not detected by mining patterns,,AI validation - Sonnet 4.5,0,0,,True
5e55258a-622f-4847-9160-834859eb5d82,NPcis transgenic mice,,,,,,,,,,PMID:32088262,,S-nitrosylation affects TRAP1 structure and ATPase activity and modulates cell response to apoptotic stimuli.,methods,0.95,NPCIS and cisMPNST cell lines were derived from tumors developed by the NPcis (B6;129S2-Trp53tm1Tyj Nf1tm1Tyj/J) transgenic mice,Complex transgenic mouse nomenclature not captured,,AI validation - Sonnet 4.5,0,0,,True
bc518870-7fcd-48a8-8f05-37dc38219c15,NPcis (Stock #008191),,,,,,,,,,PMID:34647023,,A genetic mouse model with postnatal Nf1 and p53 loss recapitulates the histology and transcriptome of human malignant peripheral nerve sheath tumor.,methods,1.0,"NPcis (Stock #008191), Nf1 (#017640), fl Trp53 (#008462), fl Plp-CreER (#005975), and T Nestin-Cre (#003771) were obtained from The Jackson Laboratory.",Mouse strain with Jackson Laboratory stock number - clear animal model with catalog identifier,,AI validation - Sonnet 4.5,0,0,,True
98b51695-5f85-446c-831a-0f581f2032fa,Nf1 fl/fl mice (#017640),,,,,,,,,,PMID:34647023,,A genetic mouse model with postnatal Nf1 and p53 loss recapitulates the histology and transcriptome of human malignant peripheral nerve sheath tumor.,methods,1.0,"NPcis (Stock #008191), Nf1 (#017640), fl Trp53 (#008462), fl Plp-CreER (#005975), and T Nestin-Cre (#003771) were obtained from The Jackson Laboratory.",Conditional Nf1 knockout mouse strain with Jackson Laboratory stock number,,AI validation - Sonnet 4.5,0,0,,True
b559ef6b-54e9-427c-92fd-c580eeb10cc4,Trp53 fl/fl mice (#008462),,,,,,,,,,PMID:34647023,,A genetic mouse model with postnatal Nf1 and p53 loss recapitulates the histology and transcriptome of human malignant peripheral nerve sheath tumor.,methods,1.0,"NPcis (Stock #008191), Nf1 (#017640), fl Trp53 (#008462), fl Plp-CreER (#005975), and T Nestin-Cre (#003771) were obtained from The Jackson Laboratory.",Conditional p53 knockout mouse strain with Jackson Laboratory stock number,,AI validation - Sonnet 4.5,0,0,,True
6aceb0d1-6b5a-41d0-8b3f-48c1f6f54889,Plp-CreER mice (#005975),,,,,,,,,,PMID:34647023,,A genetic mouse model with postnatal Nf1 and p53 loss recapitulates the histology and transcriptome of human malignant peripheral nerve sheath tumor.,methods,1.0,"NPcis (Stock #008191), Nf1 (#017640), fl Trp53 (#008462), fl Plp-CreER (#005975), and T Nestin-Cre (#003771) were obtained from The Jackson Laboratory.",Tamoxifen-inducible Cre recombinase mouse line with Jackson Laboratory stock number,,AI validation - Sonnet 4.5,0,0,,True
bb90237c-8824-4780-a756-660980c992fd,Nestin-Cre mice (#003771),,,,,,,,,,PMID:34647023,,A genetic mouse model with postnatal Nf1 and p53 loss recapitulates the histology and transcriptome of human malignant peripheral nerve sheath tumor.,methods,1.0,"NPcis (Stock #008191), Nf1 (#017640), fl Trp53 (#008462), fl Plp-CreER (#005975), and T Nestin-Cre (#003771) were obtained from The Jackson Laboratory.",Nestin-Cre transgenic mouse line with Jackson Laboratory stock number,,AI validation - Sonnet 4.5,0,0,,True
10be1f8f-f6d2-4f05-943f-81b92084af29,Nf1+/neo mice,,,,,,,,,,PMID:35589737,,Neuronal hyperexcitability drives central and peripheral nervous system tumor progression in models of neurofibromatosis-1.,methods,1.0,Heterozygous Nf1+/neo mice were generated by CRISPR/Cas9 engineering directly into C57Bl/6J embryos,Standard mouse strain nomenclature not captured by mining patterns,,AI validation - Sonnet 4.5,0,0,,True
7573ce37-4f52-4aae-ab27-8c90b9ebf1a2,Nf1+/1809 mice,,,,,,,,,,PMID:35589737,,Neuronal hyperexcitability drives central and peripheral nervous system tumor progression in models of neurofibromatosis-1.,methods,1.0,Heterozygous Nf1 c.5425C>T; Arg1809Cys-mutant mice were generated by CRISPR/Cas9 engineering,Mouse strain with specific mutation nomenclature not recognized,,AI validation - Sonnet 4.5,0,0,,True
247e0f6f-36b5-4051-b3f6-c7706267987a,Nf1flox/flox;Hoxb7-Cre mice,,,,,,,,,,PMID:35589737,,Neuronal hyperexcitability drives central and peripheral nervous system tumor progression in models of neurofibromatosis-1.,methods,1.0,conditional knockout Nf1flox/flox; Hoxb7-Cre mice were used,Complex conditional knockout mouse nomenclature not recognized,,AI validation - Sonnet 4.5,0,0,,True
cefd12e5-1f8a-4867-8da0-7e4f50f11e96,Periostin-CRE mice,,,,,,,,,,PMID:36148553,,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma,methods,1.0,Periostin-CRE mice were provided by S.Conway (Indiana University) and crossed with NF2 fl/fl animals,Specific transgenic mouse line name not detected by mining patterns,,AI validation - Sonnet 4.5,0,0,,True
0734573d-63b7-40bb-ae64-f30673ea1839,NF2 fl/fl mice,,,,,,,,,,PMID:36148553,,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma,methods,1.0,crossed with NF2 fl/fl animals (RIKEN Bioresource Research Centre),Floxed allele nomenclature not recognized,,AI validation - Sonnet 4.5,0,0,,True
36ff6e20-c579-4d13-8cb7-51efa66438ce,YAP fl/fl mice,,,,,,,,,,PMID:36148553,,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma,methods,1.0,crossed with YAP 31 fl/fl or TAZ 32 fl/fl mice,Floxed allele nomenclature not recognized,,AI validation - Sonnet 4.5,0,0,,True
62c67b3e-b11f-4476-b7ab-2363bbf2b635,TAZ fl/fl mice,,,,,,,,,,PMID:36148553,,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma,methods,1.0,crossed with YAP 31 fl/fl or TAZ 32 fl/fl mice,Floxed allele nomenclature not recognized,,AI validation - Sonnet 4.5,0,0,,True
b76b7d10-7cc2-4982-b94d-f75cc92c0456,P0-CRE mice,,,,,,,,,,PMID:36148553,,Inhibition of YAP/TAZ-driven TEAD activity prevents growth of NF2-null schwannoma and meningioma,methods,1.0,Schwann cell-specific NF2-null mice generated with the P0-CRE line,Specific Cre driver line name not detected,,AI validation - Sonnet 4.5,0,0,,True
9c293b1f-001c-4fb4-910c-f9039fae39fd,Nf1flox/flox;Dhh cre/+,,,,,,,,,,PMID:35945271,,Functional restoration of mouse Nf1 nonsense alleles in differentiated cultured neurons,methods,1.0,...mouse blood samples were prepared from Nf1 PN models [flox/flox;Dhh cre/+] and normal littermates (Nf1) obtained from Jackson Laboratory...,Complex mouse strain nomenclature with conditional alleles not recognized,,AI validation - Sonnet 4.5,0,0,,True
dabafd00-8f31-4b97-9784-602484099019,Nf2-/- mice,,,,,,,,,,PMID:36806881,,Proteasomal pathway inhibition as a potential therapy for NF2-associated meningioma and schwannoma,methods,0.95,"...Employing human primary and immortalized meningioma (MN) cell lines, CRISPR-modified Schwann cells (SCs), and mouse Nf2−/− SCs...",Knockout mouse strain notation not recognized,,AI validation - Sonnet 4.5,0,0,,True
68b82c35-d2d2-4282-8b70-f28fe5db6441,orthotopic NF2-deficient meningioma tumor models,,,,,,,,,,PMID:36806881,,Proteasomal pathway inhibition as a potential therapy for NF2-associated meningioma and schwannoma,abstract,0.9,...In vivo efficacy was also assessed in orthotopic NF2-deficient meningioma and schwannoma tumor models...,Complex tumor model description not captured,,AI validation - Sonnet 4.5,0,0,,True
d2177bbd-da0b-4528-99d2-dab01b26ac3d,orthotopic NF2-deficient schwannoma tumor models,,,,,,,,,,PMID:36806881,,Proteasomal pathway inhibition as a potential therapy for NF2-associated meningioma and schwannoma,abstract,0.9,...In vivo efficacy was also assessed in orthotopic NF2-deficient meningioma and schwannoma tumor models...,Complex tumor model description not captured,,AI validation - Sonnet 4.5,0,0,,True
16d923f9-bcda-4a62-a1b3-0ca8beea58be,HOXA10 hypomorphs,,,,,,,,,,PMID:36796745,,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas,methods,0.9,HOXA10 hypomorphs are mice transgenic for a Hoxa10 shRNA and have reduced expression,Transgenic mouse model description not detected,,AI validation - Sonnet 4.5,0,0,,True
eff66ffc-b21a-4ca6-8965-cfd503d5eb20,Mesocricetus auratus,,,,,,,,,,PMID:36796745,,Unbalancing cAMP and Ras/MAPK pathways as a therapeutic strategy for cutaneous neurofibromas,methods,0.9,Adult female golden hamsters (Mesocricetus auratus) housed in the animal house facility,Scientific species name not detected,,AI validation - Sonnet 4.5,0,0,,True
d5bf8fab-fda1-47fb-9797-e1193565d36d,NU/NU mice,,,,,,,,,,PMID:38216572,,Functional interactions between neurofibromatosis tumor suppressors underlie Schwann cell tumor de-differentiation and treatment resistance,methods,1.0,5 million JW18.2 or JW23.3 MPNST allografts cells into the flanks of 5–6-week-old female NU/NU mice (Harlan Sprague Dawley),Specific mouse strain used for xenograft experiments,,AI validation - Sonnet 4.5,0,0,,True
d2739e58-55a2-4ad0-9171-3578ed406fea,de novo mouse MPNSTs,,,,,,,,,,PMID:37410426,,"CDK4/6-MEK Inhibition in MPNSTs Causes Plasma Cell Infiltration, Sensitization to PD-L1 Blockade, and Tumor Regression",abstract,0.95,"measured in MPNST cell lines, patient-derived xenografts (PDX), and de novo mouse MPNSTs, with the latter used to determine anti-PD-L1 response",Mouse model terminology should have been detected by animal model patterns,,AI validation - Sonnet 4.5,0,0,,True
cee9da97-6d5f-4ff2-acdb-72ca9c76c79a,immunocompetent mice,,,,,,,,,,PMID:37410426,,"CDK4/6-MEK Inhibition in MPNSTs Causes Plasma Cell Infiltration, Sensitization to PD-L1 Blockade, and Tumor Regression",results,0.8,"In immunocompetent mice, combination therapy of de novo MPNSTs caused tumor regression",Specific mouse strain/type terminology should be detected,,AI validation - Sonnet 4.5,0,0,,True
